,match_id,team_0_win,p_total_time_played_min_diff,p_total_time_played_max_diff,p_total_time_played_q25_diff,p_total_time_played_median_diff,p_total_time_played_q75_diff,ph_wins_min_diff,ph_wins_max_diff,ph_wins_q25_diff,ph_wins_median_diff,ph_wins_q75_diff,ph_kills_min_diff,ph_kills_max_diff,ph_kills_q25_diff,ph_kills_median_diff,ph_kills_q75_diff,ph_deaths_min_diff,ph_deaths_max_diff,ph_deaths_q25_diff,ph_deaths_median_diff,ph_deaths_q75_diff,ph_assists_min_diff,ph_assists_max_diff,ph_assists_q25_diff,ph_assists_median_diff,ph_assists_q75_diff,ph_damage_per_min_min_diff,ph_damage_per_min_max_diff,ph_damage_per_min_q25_diff,ph_damage_per_min_median_diff,ph_damage_per_min_q75_diff,ph_time_played_min_diff,ph_time_played_max_diff,ph_time_played_q25_diff,ph_time_played_median_diff,ph_time_played_q75_diff,ph_total_kd_min_diff,ph_total_kd_max_diff,ph_total_kd_q25_diff,ph_total_kd_median_diff,ph_total_kd_q75_diff,ph_kd_ratio_min_diff,ph_kd_ratio_max_diff,ph_kd_ratio_q25_diff,ph_kd_ratio_median_diff,ph_kd_ratio_q75_diff,ph_time_played_ratio_min_diff,ph_time_played_ratio_max_diff,ph_time_played_ratio_q25_diff,ph_time_played_ratio_median_diff,ph_time_played_ratio_q75_diff,ph_damage_per_min_ratio_min_diff,ph_damage_per_min_ratio_max_diff,ph_damage_per_min_ratio_q25_diff,ph_damage_per_min_ratio_median_diff,ph_damage_per_min_ratio_q75_diff,ph_assists_ratio_min_diff,ph_assists_ratio_max_diff,ph_assists_ratio_q25_diff,ph_assists_ratio_median_diff,ph_assists_ratio_q75_diff,ph_win_rate_ratio_min_diff,ph_win_rate_ratio_max_diff,ph_win_rate_ratio_q25_diff,ph_win_rate_ratio_median_diff,ph_win_rate_ratio_q75_diff
382,38700198,N,1514663,1668837,-645989.25,-1270383.5,-2064972.25,24,-143,55.75,1.0,-115.25,433,-4247,594.75,-95.5,-2774.75,216,-2173,602.0,-158.5,-1375.0,334,-2236,1010.5,294.0,-1310.5,-370.665,-351.866,-129.247,-29.202,-15.192,86741,-524846,196896.75,56297.5,-479240.5,-0.11,-0.557,-0.012,-0.168,-0.304,0.354,-0.099,0.05,-0.041,-0.376,0.811,-1.732,1.755,1.644,0.47,-0.111,-0.457,0.042,-0.028,-0.034,0.835,-2.551,1.785,1.418,1.593,-0.025,-0.228,-0.066,-0.05,-0.094
383,38700397,Y,-1524705,-214340,-1415524.5,-916600.5,-68799.0,-13,362,33.25,260.5,394.0,-62,6643,563.25,3164.5,4682.75,-105,2817,253.75,2450.5,3693.25,-224,7601,284.25,4965.5,7519.75,159.219,271.369,-79.182,-7.09,-38.877,-29708,1079909,73782.75,834229.0,1327370.0,0.053,0.528,0.119,0.368,0.764,-0.072,-0.363,-0.193,-0.164,-0.077,-0.338,15.372,0.401,9.442,15.175,0.056,0.159,0.069,0.024,-0.003,-0.308,17.021,0.332,9.473,15.196,0.17,0.275,0.064,0.04,0.05
384,38700471,N,47727,-1062084,-1429011.5,-702107.5,-1621616.25,-6,-365,-16.75,-89.0,-75.0,-94,-6906,-176.0,-1120.0,-1046.25,-27,-4964,-144.75,-787.5,-1593.75,-105,-7202,-284.75,-1348.5,-1396.0,26.066,199.17,-9.513,-62.927,-42.148,-14781,-1256699,-46920.0,-259357.0,-161906.0,-0.423,0.285,0.162,0.351,0.223,-0.114,0.683,-0.137,-0.11,-0.106,-0.267,-15.019,-0.547,-2.729,-1.652,0.045,0.093,-0.06,-0.054,0.05,-0.384,-14.456,-0.755,-3.198,-2.862,-0.192,0.047,-0.046,-0.081,0.045
385,38700484,Y,-245260,1152385,-153183.75,893335.0,1960955.0,-5,57,-5.25,6.0,36.75,-151,832,-85.0,178.5,403.75,-73,577,-79.25,15.0,253.25,-43,13,-193.5,-214.0,134.5,-1.383,12.589,-12.386,-48.166,-78.621,-24631,153817,-31814.5,-18514.5,87277.75,-0.047,-0.1,0.2,0.088,0.015,-0.192,0.621,-0.173,-0.126,-0.073,-0.193,1.265,-0.629,-0.505,0.68,-0.174,0.131,-0.086,-0.031,0.057,-0.208,0.752,-0.58,-0.593,0.03,0.14,0.412,0.031,0.034,0.199
386,38700567,Y,-527150,-3061962,-455645.5,31009.0,699886.5,8,-890,-4.5,17.5,5.0,146,-13202,108.75,318.5,-908.75,48,-8715,-125.5,538.5,-71.75,74,-14517,-363.75,612.0,445.5,260.354,127.471,156.899,14.929,-6.13,11071,-3225310,-26345.5,133576.0,-17516.25,0.072,0.495,0.129,-0.195,0.149,-0.184,-0.065,-0.003,-0.041,-0.103,-0.521,-33.649,-0.246,1.719,0.579,0.214,0.416,0.115,0.028,0.077,-0.581,-31.071,-0.401,1.521,0.714,-0.023,0.092,0.164,0.093,0.063
387,38700714,Y,929792,199812,1987139.75,952113.0,781050.25,-2,245,18.0,25.5,57.0,-59,5045,115.0,192.0,731.75,-51,1456,162.75,302.0,610.0,-58,4938,378.5,531.5,1107.5,148.819,151.329,-158.897,-101.041,-3.824,-11545,885070,53473.5,100600.5,187689.75,0.073,0.564,-0.163,-0.006,0.177,-0.123,0.213,-0.202,-0.19,-0.021,-0.073,2.556,0.601,0.901,1.91,0.038,0.217,-0.144,-0.15,-0.188,-0.072,2.233,0.657,0.749,2.154,0.486,0.597,0.136,0.046,0.022
388,38700746,N,900862,2958171,452317.75,-225357.5,-613708.25,9,228,65.0,92.0,294.5,105,2909,1196.75,1401.5,2678.75,30,2581,889.0,1110.5,3740.25,408,4685,1426.0,1545.5,5266.5,174.991,-206.345,154.49,83.092,-148.562,30906,947186,295034.5,289128.5,889356.0,0.099,-0.023,0.009,-0.097,-0.01,-0.023,-0.275,0.121,0.17,0.081,0.023,22.298,4.267,3.128,10.194,0.161,-0.044,0.078,0.075,-0.084,0.076,18.391,3.956,2.67,10.392,0.063,-0.025,0.018,0.022,0.012
389,38700853,Y,963744,-1387310,-37524.25,-863160.0,-863953.25,39,224,91.75,168.0,322.25,423,985,834.75,1951.5,4391.25,344,1216,870.0,1225.0,3593.0,790,6500,1805.5,3740.5,5986.0,-207.417,68.826,-74.161,-55.567,-30.488,125462,656349,290124.5,585974.0,1181656.25,0.293,0.29,0.22,0.153,-0.07,-0.178,-1.395,-0.162,-0.333,-0.707,0.616,10.3,5.004,6.876,10.708,0.02,0.047,-0.008,0.012,0.001,0.613,10.382,5.582,6.903,9.965,0.257,0.057,0.159,0.05,0.064
390,38700908,N,-1515512,-444304,-1377959.75,-1355682.5,-1101841.25,-4,-186,-14.0,-17.5,-37.5,-32,-2508,-92.0,-172.5,-57.25,-16,-534,0.5,-111.0,-149.75,-23,-3563,-313.25,-460.0,-672.75,195.846,-29.29,157.484,10.599,-105.88,-6065,-428318,-21599.75,-29818.5,-71369.5,-0.126,0.078,-0.375,-0.513,-0.257,0.016,-0.151,0.423,0.417,0.345,-0.068,-6.643,-0.172,-0.398,0.018,0.208,0.059,0.118,0.1,0.032,-0.063,-8.17,-0.304,-0.527,-0.178,-0.224,-0.35,-0.261,-0.256,-0.251
391,38701052,Y,83927,1970163,176237.0,-549333.5,-1380330.0,-13,-561,-48.5,-54.5,-181.25,-229,-11645,-845.25,-817.5,-2382.75,-131,-5896,-664.25,-229.0,-1130.25,-400,-9371,-613.75,-828.5,-3981.75,-289.591,-206.654,-105.875,-64.439,-73.303,-36868,-2027766,-174301.25,-167987.0,-599783.75,-0.456,-0.33,-0.177,-0.34,-0.342,0.175,0.034,0.183,0.024,-0.126,-0.469,-18.794,-1.65,-1.757,-3.237,-0.18,0.093,-0.125,-0.142,-0.025,-0.684,-17.135,-1.367,-1.727,-3.308,0.07,0.141,0.005,0.003,0.02
392,38701318,Y,335448,-2982086,-11565.25,-481237.0,-457268.5,10,-40,54.75,161.0,166.75,44,2788,657.5,2031.5,1647.5,68,-1972,463.5,1773.5,1383.25,102,-3454,935.0,3240.5,3724.25,-89.706,-116.468,-49.025,12.638,-35.762,23668,-35295,163970.0,584370.5,468233.75,0.104,0.069,0.097,0.089,0.317,0.112,0.015,-0.043,-0.218,-0.174,0.418,-6.15,1.302,4.902,3.175,0.088,-0.132,-0.051,-0.118,-0.102,0.297,-5.933,1.516,5.438,3.184,0.195,0.006,0.154,0.11,0.013
393,38701361,N,1079349,156612,1452364.5,887793.5,154241.5,37,77,35.0,69.5,-31.75,390,2371,312.5,955.0,33.75,256,2282,487.25,791.5,1192.5,560,-4533,865.75,1109.5,-1163.75,170.608,-462.621,64.825,-82.482,-373.967,90225,419876,148843.0,250966.5,-46578.25,-0.379,-1.688,-0.268,0.023,-0.35,0.269,0.571,0.256,0.223,0.691,1.137,-1.566,1.709,2.734,-1.719,-0.037,-0.502,-0.005,-0.021,-0.391,1.236,-6.149,1.836,1.801,-4.185,-0.039,-0.83,-0.093,-0.189,-0.379
394,38701585,N,72931,-2442594,-1716341.5,-721920.0,-325475.0,-2,-53,-13.0,-82.5,-44.75,-2,-5026,-169.75,-1206.0,-869.0,9,559,-118.75,-980.5,-1132.0,-8,316,-270.25,-1012.5,-445.25,29.586,92.222,-3.161,24.384,24.353,325,-248666,-45889.25,-255208.0,-164777.25,-0.385,-0.278,-0.18,-0.015,0.051,0.268,0.682,-0.025,-0.127,0.196,-0.048,2.252,-0.595,-1.924,-0.35,-0.064,0.058,0.107,0.129,0.054,-0.102,4.679,-0.574,-1.631,-0.057,0.161,-0.674,0.003,0.026,-0.08
395,38701638,N,83927,-581108,333235.25,-32144.0,-649805.25,-21,-110,-4.5,4.0,222.5,-137,-5852,11.5,-148.0,1176.0,-133,-5495,12.5,178.5,1141.75,-510,2395,-176.0,499.0,5366.5,80.58,-295.474,-262.755,-297.017,-283.394,-54804,-236565,-4652.25,-15811.0,747073.75,-0.374,0.882,0.059,-0.183,-0.148,-0.264,0.23,-0.072,-0.074,-0.058,-0.424,2.382,0.882,3.102,8.256,0.051,-0.257,-0.145,-0.172,-0.193,-0.64,2.069,1.116,4.385,7.133,-0.069,-0.097,-0.098,-0.104,0.004
396,38701684,N,52076,1216942,1054310.5,1026311.0,875580.75,4,254,17.25,91.5,189.0,103,5167,301.5,1546.0,1529.75,241,1662,106.5,512.5,1455.5,174,3265,567.75,2542.5,4780.5,44.062,5.699,14.799,18.08,11.006,42191,797280,102531.25,322239.0,738158.0,-0.395,-0.135,0.273,0.202,0.354,0.063,0.81,-0.052,-0.01,0.044,0.226,5.58,1.735,2.001,3.983,-0.028,0.015,-0.03,-0.036,-0.022,0.255,7.598,1.727,2.402,3.935,-0.248,-0.157,-0.127,-0.091,-0.071
397,38701743,Y,52181,-1804423,-478151.5,-1465991.0,-1993289.25,3,-557,-1.5,16.5,-260.25,59,-6225,2.25,291.5,-3544.25,28,-6345,-6.0,155.0,-4414.25,11,-11727,26.5,229.5,-5225.5,236.123,231.299,196.471,214.224,162.466,5728,-1821144,-7619.0,48334.0,-899775.5,0.357,-23.069,0.379,0.167,0.243,0.514,-0.67,-0.139,-0.226,-0.366,0.021,-22.797,0.126,0.462,-7.421,0.297,0.22,0.126,0.211,0.168,-0.041,-25.755,0.193,0.484,-7.271,0.029,0.277,-0.036,-0.04,-0.036
398,38701930,Y,61977,-962670,-18666.5,285562.0,1626850.75,17,305,234.0,266.5,206.75,428,6338,3275.75,3512.0,3260.0,209,3736,2193.5,2874.5,2328.5,183,5073,4214.0,5464.5,4953.25,151.977,77.653,151.5,150.392,83.315,52130,1181019,720041.75,992275.0,815726.25,0.386,-0.207,0.332,0.346,0.233,0.009,-0.654,-0.137,-0.175,-0.233,0.433,-0.171,6.052,8.252,7.364,-0.008,0.235,0.148,0.215,0.249,0.395,-0.691,6.878,8.034,7.317,0.196,-0.098,0.108,-0.034,-0.057
399,38702049,Y,-64182,1882400,-108927.75,502826.0,681773.5,1,413,0.75,94.0,268.25,-16,8119,-48.75,1375.0,4172.75,-43,4005,30.25,907.0,2594.5,-19,6411,-69.25,2019.0,5824.75,140.942,-122.751,19.745,16.52,-100.787,-8773,1416212,-10700.0,316964.5,891610.0,0.172,-0.692,0.175,0.029,-0.138,0.122,-0.71,0.081,0.027,-0.222,-0.068,10.158,0.078,4.136,8.043,0.139,-0.074,0.029,-0.029,-0.179,-0.044,10.486,0.129,4.827,9.4,0.753,0.321,-0.09,-0.145,-0.115
400,38702061,N,-696095,-3106852,-856622.5,-682320.5,-542064.75,-17,-390,22.0,-111.0,-180.25,-328,-8433,401.25,-1818.0,-2359.5,-99,-2687,-80.25,-1450.0,-1667.75,52,-4069,220.75,-2038.0,-2917.5,-247.418,221.442,-104.854,46.179,51.531,-44823,-1387544,70597.75,-456335.5,-744159.0,-0.347,0.383,-0.096,0.14,0.183,-0.127,0.059,-0.125,-0.067,-0.017,-0.126,-14.697,-0.037,-4.804,-9.81,-0.07,0.172,-0.02,0.076,0.086,0.089,-14.356,0.148,-5.226,-9.219,-0.025,0.072,0.031,-0.003,0.057
401,38702092,N,-1750615,2631439,-1544225.5,49390.0,607611.75,-3,-19,-5.0,-3.5,-11.75,-64,-334,-79.0,34.5,-73.25,-71,-276,-30.0,38.5,-62.5,-89,-111,-103.5,-136.5,-224.25,-75.718,49.652,-54.631,-85.506,76.262,-19443,-69254,-10754.25,-10834.0,-38725.25,-0.47,0.962,-0.058,0.024,0.126,-0.268,0.316,-0.006,0.051,0.045,-0.23,-0.376,-0.508,-0.447,-0.639,-0.067,0.033,-0.027,-0.141,-0.068,-0.194,-0.446,-0.455,-0.428,-0.652,-0.226,0.67,-0.044,-0.102,-0.009
402,38702512,N,-72297,1577060,-504727.0,-249763.5,99385.0,11,110,-5.25,-39.5,-17.5,152,5852,150.0,-285.0,-399.0,111,5786,-108.5,-280.5,-98.5,281,-2395,-111.0,-1081.0,-1112.0,262.608,63.66,199.914,98.104,103.378,55308,236565,-1250.75,-164827.0,-90465.75,-0.128,-0.15,-0.084,0.243,0.356,0.132,0.111,-0.035,0.115,0.233,0.635,-2.382,0.39,-0.134,-0.621,0.089,0.059,0.037,0.059,0.078,0.717,-2.069,0.433,-0.79,-0.656,0.058,-0.075,0.025,0.04,-0.008
403,38702549,Y,-598494,341116,-560678.5,-78858.0,281932.0,-8,-100,-14.75,-25.0,-79.5,-212,-1291,-226.5,-270.5,-1083.25,-189,-926,-204.5,-159.0,-1106.5,-124,-3117,-424.25,-485.0,-410.75,-146.918,-65.881,19.58,39.361,40.979,-41056,-385682,-66608.75,-91321.0,-284760.0,-0.28,-0.11,-0.329,0.072,0.153,-0.092,0.188,-0.081,0.001,0.053,-0.393,0.349,-0.594,-1.233,-1.772,0.122,-0.011,0.135,0.096,0.024,-0.314,0.6,-0.708,-1.158,-0.851,0.066,0.355,0.265,0.181,0.226
404,38702698,N,200474,-381222,178106.0,-493083.0,-393232.25,1,-26,-1.5,-20.0,-26.5,35,-454,-37.0,-328.5,-333.5,68,-386,31.75,-186.5,-376.25,51,-333,-44.0,-430.0,-436.5,-193.873,-13.668,-129.139,-133.478,-66.521,14173,-58067,1695.25,-55673.0,-79757.0,-0.051,-0.925,-0.351,-0.325,-0.904,0.282,0.097,0.314,0.081,0.115,0.099,-0.703,0.116,-0.116,-0.374,-0.046,-0.033,-0.038,-0.057,-0.11,0.126,-0.691,-0.002,-0.272,-0.518,-0.188,-0.674,-0.212,-0.162,-0.149
405,38702715,Y,837088,-2378005,628495.5,423029.0,-237701.75,59,-686,98.5,147.5,26.25,665,-12662,1607.25,2129.0,638.5,765,-8497,917.0,1160.0,205.25,1338,-9251,1499.5,2421.5,-81.0,58.676,79.897,-79.318,-36.783,-27.89,224346,-2544307,331720.25,455701.0,-33385.5,0.171,-0.004,0.227,0.118,0.111,-0.033,-0.182,-0.056,-0.185,-0.32,2.182,-25.652,2.57,5.681,4.05,0.079,0.002,0.078,0.037,0.012,2.029,-24.371,2.505,5.575,4.544,0.167,0.144,0.134,0.117,0.115
406,38702822,N,-400153,204358,-865169.5,-686825.5,279470.75,-10,-124,-2.75,65.0,-126.0,-109,-3500,-7.5,1071.5,-2121.5,-84,-1120,-13.0,654.0,-758.0,-158,-28,-100.0,1026.5,-1527.25,51.775,138.909,37.069,23.742,84.339,-30127,-437559,-20196.25,207708.5,-409605.25,0.014,-0.174,0.018,-0.021,-0.097,-0.075,-0.013,-0.209,-0.191,-0.078,-0.308,-4.257,-0.184,1.759,-2.99,-0.017,0.171,0.103,0.183,0.155,-0.348,-3.088,-0.079,1.818,-3.743,0.162,0.117,-0.064,0.015,0.048
407,38702841,N,315778,1625233,-942891.75,-758396.0,-410723.5,1,-59,-15.5,-47.0,-56.0,31,-480,-261.25,-354.0,-179.75,48,-639,-160.0,-375.5,-356.25,3,-1624,-113.25,-701.5,-1016.0,-47.528,102.141,159.025,132.158,159.465,10935,-251665,-27769.75,-133152.0,-188338.25,0.063,-0.282,0.032,-0.162,-0.226,-0.118,0.201,-0.129,-0.001,0.115,0.123,-7.466,-0.157,-0.857,-4.771,-0.132,0.034,0.163,0.185,0.113,-0.025,-8.012,-0.326,-1.177,-4.165,-0.143,-0.116,-0.154,-0.077,-0.052
408,38703021,Y,631469,-2632234,225958.75,-938746.5,-1667893.0,3,-1139,-171.5,-212.0,-271.25,163,-17873,-2799.75,-2865.0,-5971.5,-4,-15466,-1607.0,-2555.0,-3717.5,-70,-28183,-2537.75,-4321.5,-3835.75,-31.38,-47.564,59.878,76.166,-8.033,16835,-3959452,-606213.0,-734213.5,-969980.0,-0.046,-0.034,0.165,0.459,0.228,-0.088,0.04,-0.18,-0.077,0.055,0.218,-21.76,-3.716,-5.223,2.426,0.019,0.155,0.015,0.098,0.074,-0.012,-33.128,-3.889,-5.01,3.315,0.056,0.112,0.102,0.088,0.123
409,38703211,N,88041,-1086773,-334014.25,-696432.5,-1648779.75,-7,29,-3.5,4.5,31.25,-172,264,-113.75,176.0,391.5,-15,914,-46.25,23.5,89.5,-69,156,71.75,-69.5,282.0,-271.62,131.936,28.399,4.195,41.275,-10150,86890,-11564.25,4180.0,19644.5,-0.648,0.174,-0.309,-0.162,-0.145,-0.098,2.825,0.162,0.17,0.286,-0.02,1.525,0.304,0.249,0.267,-0.448,0.141,0.005,0.064,-0.052,-0.114,0.777,0.336,0.274,1.116,-0.225,0.019,-0.037,0.072,0.104
410,38703315,N,-1102421,-1148965,-1331634.0,-449724.5,-480666.25,4,-536,-13.25,-16.5,-117.25,89,-9703,-159.0,-353.5,-1433.0,10,-4551,-86.0,-102.0,-2007.25,49,-8475,-259.75,-178.5,-2426.75,394.571,154.312,47.34,47.471,36.181,10970,-1806723,-31680.0,-57118.0,-384125.75,0.797,0.675,0.495,-0.073,-0.284,-0.17,-1.969,0.085,-0.013,-0.472,0.064,-15.494,-0.384,-0.551,-4.159,0.252,0.026,0.043,0.038,0.016,0.085,-17.757,-0.558,-0.547,-4.681,0.048,0.027,0.054,0.048,0.062
411,38703324,Y,-314648,1860271,-353960.5,483367.0,908178.0,7,-278,16.5,21.5,147.25,93,-1957,124.0,264.5,1812.75,116,-7507,-6.75,198.0,944.25,142,-3643,296.0,531.5,3090.5,7.799,33.372,15.258,25.039,50.818,27608,-1062363,45065.75,70572.0,529281.25,0.247,0.896,0.018,0.306,0.43,-0.291,-0.699,-0.174,-0.071,0.009,0.254,-11.324,0.441,2.353,3.702,0.031,0.217,-0.057,-0.054,-0.041,0.263,-9.716,0.585,2.556,4.412,-0.018,-0.288,0.157,0.095,0.052
412,38703742,Y,-400153,-2754323,-556908.75,-898140.0,-2466599.25,-9,10,-8.75,-47.5,-103.5,-144,1675,-73.75,-496.5,-1217.75,-129,-1767,-105.25,-490.5,-1290.5,-232,826,-251.25,-1079.0,-2253.25,127.776,59.158,125.105,75.886,21.853,-42041,-27849,-32601.5,-168997.5,-380228.5,0.563,0.321,0.605,0.55,0.379,-0.033,-0.666,-0.23,-0.441,-0.474,-0.79,-4.416,-0.498,-1.707,-4.13,0.249,0.044,0.224,0.17,0.162,-0.764,-3.67,-0.575,-1.842,-4.208,0.255,0.219,0.196,0.235,0.142
413,38703875,Y,518848,-42075,553667.5,238737.5,-629711.25,82,24,89.75,115.5,75.25,1519,-568,1593.75,2278.5,2291.25,610,-2278,616.5,481.5,-40.5,1132,3303,1491.75,1601.5,2911.25,58.871,42.718,67.252,139.849,188.847,263921,60203,304405.5,427142.5,427611.5,1.138,1.057,1.19,1.166,1.094,-0.181,-0.626,-0.443,-0.54,-0.548,2.69,1.229,4.331,3.369,1.165,0.017,-0.034,-0.005,0.038,0.143,2.48,2.891,4.086,3.628,2.181,0.077,0.019,0.061,0.015,-0.009
414,38704062,Y,-9517,-623077,-1174102.0,-993825.5,-569619.75,11,-356,-186.25,-268.5,-315.5,89,-4520,-2337.0,-3237.5,-3646.0,185,-3513,-1498.5,-2358.5,-3148.0,208,-7298,-4284.25,-5782.0,-6615.25,37.291,365.61,-103.429,-3.695,147.696,42487,-1317181,-660417.5,-987121.0,-1126749.75,-0.175,0.16,-0.293,-0.529,-0.061,-0.072,0.559,-0.021,0.241,0.26,0.344,-9.679,-4.898,-10.611,-12.864,-0.11,0.408,-0.078,-0.073,0.228,0.243,-9.438,-4.678,-10.222,-13.304,0.022,0.07,0.158,0.188,0.178
415,38704114,Y,-613687,-777020,649284.0,28946.0,-859634.75,18,-110,16.75,-44.5,-91.5,221,-3369,263.25,-739.0,-1762.25,151,-229,171.75,-200.0,-361.75,397,-1225,261.75,-288.5,-455.5,-8.303,257.757,30.657,-14.622,36.403,53986,-594000,42761.75,-165919.5,-244336.25,-0.015,-0.214,0.027,-0.348,-0.567,0.102,-0.173,0.274,0.073,-0.096,0.231,-5.363,0.159,-1.185,-4.235,0.087,0.122,0.091,0.106,0.308,0.314,-1.194,0.378,-1.103,-2.185,0.119,0.002,0.157,0.107,0.153
416,38704209,N,-290231,-653428,-164287.25,-224739.0,-450829.75,-5,-103,8.0,69.5,56.0,-67,-618,244.75,1306.0,-140.75,-49,-2059,161.5,930.0,356.75,-73,-966,166.75,1346.0,2049.75,-159.457,150.654,-178.809,-7.636,76.071,-14960,-240121,22520.5,180416.5,145701.25,-0.298,-0.092,0.135,-0.113,-0.124,0.002,0.63,0.098,0.069,-0.116,-0.145,18.702,-0.399,0.913,5.731,-0.278,0.272,-0.063,0.13,0.176,-0.159,19.468,-0.309,0.874,5.524,-0.817,0.057,-0.337,0.088,0.134
417,38704301,N,-791707,-739574,-853863.25,-1125110.0,-930282.0,-3,239,-14.0,-29.5,-38.25,51,3092,-18.0,-386.0,-475.75,-28,2786,-162.0,-269.0,-446.5,48,6360,-218.0,-345.0,-303.25,349.309,161.301,238.016,81.152,76.982,-8360,801506,-52928.0,-108895.5,-140929.0,0.187,0.225,0.376,0.143,0.104,-0.024,-0.363,-0.003,-0.09,-0.102,0.108,1.436,-0.478,-0.998,0.086,0.061,0.174,0.163,0.197,0.138,0.337,2.191,-0.207,-0.821,1.732,0.107,0.099,0.07,0.062,0.053
418,38704653,Y,-744595,2329621,-820223.0,-157990.5,1393385.75,-26,120,-53.5,-150.0,-197.75,-557,1364,-685.25,-1499.5,-1902.75,-340,2931,-676.25,-1059.0,-1903.0,-800,381,-1101.0,-2281.0,-4118.75,192.858,220.855,64.788,48.489,212.05,-100962,517531,-173816.25,-429872.0,-636096.25,0.156,0.177,0.094,0.199,0.728,-0.15,0.106,-0.089,0.035,0.028,-0.998,3.195,-1.269,-3.242,-4.177,0.022,0.319,-0.08,-0.107,0.177,-1.115,1.187,-1.309,-3.375,-5.13,-0.296,0.384,-0.092,0.093,0.186
419,38704675,Y,33834,-1351263,38050.75,-236918.5,-963063.0,3,227,-5.75,-25.5,60.5,-18,3382,-23.5,-158.0,1533.0,21,1940,-58.5,-204.0,174.75,8,4196,116.75,-412.5,1103.5,-60.701,286.154,-32.171,214.782,282.713,-4768,751500,-21880.5,-105622.0,163141.0,0.211,1.287,0.063,0.286,0.387,-0.138,-0.671,-0.292,-0.277,-0.174,-0.09,7.372,-0.021,-0.875,1.5,0.086,0.339,0.14,0.256,0.388,0.067,7.748,0.138,-0.578,2.766,0.03,0.121,0.054,0.119,0.075
420,38704990,Y,-613685,1021,-492281.5,133299.5,110631.5,-12,229,-70.0,-33.0,-32.0,-184,1818,-691.75,-656.0,542.25,-237,2558,-563.0,-725.0,628.0,-240,5181,-1155.5,-815.5,-1416.75,83.24,92.374,100.038,104.627,67.864,-62923,883638,-265054.5,-125078.5,-84252.5,-0.025,-0.575,0.146,0.024,0.006,0.085,-0.452,-0.015,-0.136,-0.225,-0.845,11.636,-4.435,-4.053,-0.092,0.075,0.303,0.103,0.11,0.091,-0.585,8.296,-4.645,-3.153,0.9,0.054,0.057,0.039,-0.014,-0.019
421,38705046,N,-1115,884207,537967.0,414754.0,902169.25,-1,515,12.75,14.5,13.25,-32,3552,130.75,108.5,321.75,-56,4280,183.25,93.0,63.5,-137,9303,190.75,347.5,-65.0,-194.251,92.796,-171.406,-81.617,84.532,-15133,1802106,47456.5,46712.5,41008.0,-0.441,0.734,-0.326,0.196,0.564,-0.184,0.315,-0.23,-0.035,0.145,-0.171,23.301,0.509,0.644,-1.459,0.004,-0.167,-0.081,-0.006,-0.096,-0.206,20.788,0.399,0.542,-2.615,0.122,-0.07,-0.039,-0.077,-0.058
422,38705213,N,-841658,-3743174,-703664.75,-910513.0,-762573.75,6,-953,-18.0,-95.0,-289.75,89,-12292,-310.75,-1636.0,-2083.75,91,-12553,-164.75,-856.5,-3896.5,123,-16205,-401.25,-2731.0,-9057.5,155.234,144.577,-218.002,-168.076,-130.479,32951,-3918420,-64651.25,-235866.0,-950480.5,0.015,0.657,-0.146,0.171,0.294,-0.131,0.227,-0.314,-0.201,0.022,0.158,-34.862,-1.089,-5.978,-12.308,-0.078,0.101,-0.063,-0.145,-0.18,0.189,-28.282,-1.372,-6.877,-15.564,-0.022,-0.278,-0.009,-0.022,-0.185
423,38705296,N,902328,269705,486087.25,30770.0,448172.25,-6,-53,6.25,-112.0,-207.0,-92,-2182,-100.0,-2170.5,-3208.25,-42,743,103.0,-999.5,-1928.75,-124,-871,261.75,-1511.0,-2882.5,-243.443,-274.253,-134.406,-79.039,5.167,-18202,-136372,35705.25,-352191.0,-733495.5,-0.506,-0.323,-0.596,-0.618,-0.644,0.231,0.597,0.413,0.541,0.587,-0.163,-0.715,0.582,-2.402,-8.072,-0.239,-0.31,-0.223,-0.274,-0.23,-0.191,-0.973,0.645,-2.684,-7.613,-0.122,-0.158,-0.041,-0.012,-0.064
424,38705394,Y,40939,-2057359,8461.25,806775.0,591290.5,10,48,23.25,67.0,129.5,150,600,295.25,1026.5,1405.25,-22,3055,343.25,718.0,777.75,163,2390,410.5,1211.5,2437.75,-18.308,-154.084,168.998,48.76,-0.385,5857,421220,81176.0,234728.5,391887.75,0.309,-0.252,0.052,0.138,-0.22,-0.074,-0.662,0.15,0.138,-0.39,0.029,11.438,1.091,2.701,3.637,-0.07,-0.098,0.122,0.091,0.038,0.188,7.743,0.906,2.57,3.983,0.215,0.08,0.021,-0.026,-0.134
425,38705492,Y,-733851,-131940,-96786.75,61234.0,558669.5,1,-99,1.5,10.5,-78.75,41,-761,103.75,454.5,-1288.75,-79,-1308,-73.5,222.5,-537.5,-23,-1217,-92.75,5.5,-1345.25,329.742,367.329,355.046,239.16,353.839,-15136,-344036,-24557.0,45620.5,-197082.5,0.743,2.409,0.627,0.617,0.988,-0.217,-1.808,-0.318,-0.221,-0.349,-0.146,-4.683,-0.605,0.238,-3.325,0.371,0.149,0.355,0.217,0.258,-0.052,-3.45,-0.671,0.184,-2.003,0.373,0.514,0.215,0.139,0.305
