Unnamed: 0,match_id,p_total_time_played_min_diff,p_total_time_played_max_diff,p_total_time_played_mean_diff,p_total_time_played_std_diff,ph_wins_min_diff,ph_wins_max_diff,ph_wins_mean_diff,ph_wins_std_diff,ph_kills_min_diff,ph_kills_max_diff,ph_kills_mean_diff,ph_kills_std_diff,ph_deaths_min_diff,ph_deaths_max_diff,ph_deaths_mean_diff,ph_deaths_std_diff,ph_assists_min_diff,ph_assists_max_diff,ph_assists_mean_diff,ph_assists_std_diff,ph_damage_per_min_min_diff,ph_damage_per_min_max_diff,ph_damage_per_min_mean_diff,ph_damage_per_min_std_diff,ph_time_played_min_diff,ph_time_played_max_diff,ph_time_played_mean_diff,ph_time_played_std_diff,ph_total_kd_min_diff,ph_total_kd_max_diff,ph_total_kd_mean_diff,ph_total_kd_std_diff,ph_kd_ratio_min_diff,ph_kd_ratio_max_diff,ph_kd_ratio_mean_diff,ph_kd_ratio_std_diff,ph_time_played_ratio_min_diff,ph_time_played_ratio_max_diff,ph_time_played_ratio_mean_diff,ph_time_played_ratio_std_diff,ph_damage_per_min_ratio_min_diff,ph_damage_per_min_ratio_max_diff,ph_damage_per_min_ratio_mean_diff,ph_damage_per_min_ratio_std_diff,ph_assists_ratio_min_diff,ph_assists_ratio_max_diff,ph_assists_ratio_mean_diff,ph_assists_ratio_std_diff,ph_win_rate_ratio_min_diff,ph_win_rate_ratio_max_diff,ph_win_rate_ratio_mean_diff,ph_win_rate_ratio_std_diff,target
170,38672497,-716937,-1730886,-1409461.83,-435612.73,4,95,-65.0,30.12,101,673,-614.83,415.11,-28,-87,-793.5,-79.44,-16,3925,-697.67,1335.7,-23.52,61.91,15.55,44.14,4557,252316,-209496.0,81351.14,0.2,0.63,0.43,0.09,-0.13,0.04,-0.14,0.03,-0.02,9.57,-1.28,3.34,-0.08,0.1,0.03,0.08,0.02,11.29,-0.74,4.15,-0.13,0.41,0.04,0.19,Y
605,38724683,-560424,666531,-233178.67,465499.39,-2,-248,-119.5,-81.21,-20,-3190,-1588.33,-928.69,-50,-3713,-1524.67,-1237.71,-83,-5552,-2599.5,-1994.28,-43.86,240.76,35.6,107.96,-11574,-860476,-417449.5,-268099.25,0.09,0.46,0.14,0.1,-0.04,-0.08,-0.08,-0.04,-0.02,-9.52,-4.32,-3.18,-0.16,0.07,0.01,0.09,-0.04,-9.36,-4.66,-3.14,0.12,0.08,0.08,-0.01,Y
597,38723927,-1104188,1527079,-5079.0,1184165.21,-54,59,17.33,52.92,-655,-4183,-182.0,-1061.0,-437,2164,806.67,1357.42,-1015,3814,712.67,1936.65,-5.89,14.59,-46.66,-29.22,-189631,124150,93196.5,147932.11,0.22,0.86,0.09,0.19,-0.13,-0.12,-0.07,-0.03,-1.86,8.37,0.66,4.12,0.01,0.09,0.02,0.04,-2.1,8.91,-0.4,4.24,-0.01,0.02,-0.04,0.04,N
666,38729578,-497441,304808,19701.5,58577.91,-28,-302,-133.33,-105.71,-400,-6767,-1896.33,-2388.4,-263,-4834,-1388.67,-1725.8,-258,-4066,-2604.83,-1603.49,-43.34,-55.51,-58.28,0.32,-71166,-979144,-472926.0,-356352.57,-0.52,0.18,-0.1,0.27,0.11,0.73,0.2,0.29,-0.81,-34.31,-11.53,-13.24,-0.19,0.08,-0.06,0.05,-0.71,-42.13,-12.87,-16.06,-0.16,0.03,-0.1,0.1,Y
95,38663176,712234,4246238,1660188.17,1314221.49,6,-83,-5.67,-34.42,83,-874,-231.17,-353.76,69,-264,-59.5,-148.27,130,-2548,-160.67,-1054.06,-168.18,-71.77,-63.87,29.32,22636,-37753,19362.17,-24923.91,-0.31,-0.03,-0.24,0.12,0.14,0.34,0.21,0.06,-0.01,0.55,0.36,0.15,-0.11,0.07,-0.12,0.06,0.1,-1.84,0.09,-0.76,0.08,0.06,-0.03,-0.0,N
563,38720777,1461717,350727,1078354.83,-340584.39,1,107,4.17,47.17,-2,2578,716.33,1116.39,-57,3503,504.17,1420.11,-27,545,-408.5,371.58,172.19,-23.58,55.79,-61.52,-8659,566324,77760.0,246487.01,0.45,-0.35,0.22,-0.28,0.4,-1.48,-0.29,-0.64,-0.06,2.02,-0.22,0.8,0.15,-0.13,-0.04,-0.09,-0.02,2.73,-0.38,0.76,0.26,-0.06,0.03,-0.12,N
240,38684453,38453,1322431,109660.5,592432.97,-10,-196,-60.17,-70.07,-194,-2974,-789.17,-1036.15,-58,-2262,-772.0,-826.31,-57,-3964,-1053.83,-1439.81,-30.57,-206.79,-58.04,-88.11,-13060,-744679,-218920.17,-271478.21,-0.15,0.16,0.21,0.05,-0.03,-0.13,-0.29,-0.03,0.11,-9.69,-2.26,-3.67,0.13,-0.16,0.05,-0.08,-0.01,-10.67,-2.33,-4.08,-0.11,-0.13,-0.07,-0.0,N
574,38721576,-1291889,-499651,-866051.67,23098.45,-20,87,3.67,15.48,2,802,-318.5,165.67,-299,976,10.83,129.79,-1005,3300,822.0,1347.34,-72.51,720.09,181.16,277.51,-149202,449064,10173.17,147063.43,-0.44,4.8,0.61,1.99,-0.56,0.26,0.02,0.28,-1.53,9.02,1.82,3.24,0.04,0.77,0.22,0.25,-1.97,9.29,2.24,3.88,0.07,0.56,0.15,0.16,N
460,38709907,674192,1041251,1020943.17,31750.14,-3,-105,-27.67,-42.4,-24,-1937,-459.17,-636.74,12,-60,-113.33,-124.58,5,489,-77.0,-67.38,-69.32,-176.37,-55.45,-21.66,2256,-345185,-94603.17,-150457.16,-0.23,-0.11,-0.22,0.07,-0.05,-0.07,0.09,-0.03,0.07,-1.14,-0.28,-0.51,0.07,-0.09,-0.01,-0.04,0.03,2.63,0.32,0.87,-0.2,-0.35,-0.14,-0.04,Y
553,38719761,-1272809,-1886494,-1691140.83,-213115.04,5,5,-35.0,-13.18,130,314,-364.83,-32.92,73,-85,-346.5,-88.24,169,137,-701.33,-103.91,306.85,56.74,76.93,-93.47,23418,-34533,-121356.17,-43607.18,0.38,-0.49,0.14,-0.3,0.03,-0.17,-0.24,-0.09,0.1,2.38,-1.17,0.56,0.16,0.14,0.11,-0.04,0.11,2.49,-1.34,0.51,-0.04,0.37,0.1,0.12,N
620,38725796,368424,2141750,689752.17,591926.2,39,570,140.67,210.65,408,4990,1573.33,1726.23,293,6560,1553.33,2452.06,670,11597,2857.5,4283.76,31.53,165.76,148.41,32.59,103826,1868379,468918.5,686672.86,0.02,-2.59,-0.71,-1.18,0.42,-0.13,0.07,-0.23,1.06,21.36,4.76,8.13,0.1,0.28,0.16,0.06,1.19,23.59,5.28,8.98,-0.03,-0.56,-0.34,-0.27,N
206,38678934,1471051,-808891,568863.5,-810922.03,21,-365,-156.67,-192.56,309,-3100,-2059.67,-1996.55,92,-6606,-1527.83,-2298.8,231,-9969,-3995.67,-5056.29,53.0,-34.67,6.18,-7.44,46955,-1198466,-577799.17,-642634.62,-0.08,-0.03,0.06,0.04,0.14,-0.13,0.01,-0.04,1.3,-16.14,-5.91,-8.68,-0.08,-0.09,-0.02,0.01,1.62,-20.05,-6.68,-10.38,0.35,0.29,0.23,-0.03,N
392,38701318,335448,-2982086,-652233.17,-1141368.52,10,-40,80.0,-30.95,44,2788,1435.67,810.32,68,-1972,487.17,-895.91,102,-3454,1196.83,-1343.4,-89.71,-116.47,-50.4,-12.84,23668,-35295,268412.0,-62040.46,0.1,0.07,0.14,0.04,0.11,0.02,-0.08,-0.04,0.42,-6.15,1.13,-2.63,0.09,-0.13,-0.07,-0.07,0.3,-5.93,1.31,-2.64,0.2,0.01,0.1,-0.08,Y
397,38701743,52181,-1804423,-1167025.17,-811037.93,3,-557,-146.83,-243.54,59,-6225,-1750.0,-2896.95,28,-6345,-2000.67,-3175.07,11,-11727,-3057.0,-5078.11,236.12,231.3,205.27,-6.75,5728,-1821144,-493471.67,-805581.13,0.36,-23.07,-3.61,-9.47,0.51,-0.67,-0.19,-0.39,0.02,-22.8,-5.32,-9.32,0.3,0.22,0.2,-0.02,-0.04,-25.76,-5.76,-10.4,0.03,0.28,0.03,0.1,Y
598,38724215,-217861,1562789,881542.5,704447.27,-23,-10,13.0,-4.91,-404,1220,554.33,144.84,-319,-476,-72.33,-76.21,-612,-1748,12.17,-255.47,-33.34,293.68,173.11,99.68,-98641,-205846,-806.17,-79398.78,-0.38,0.92,0.32,0.44,-0.29,0.62,0.02,0.32,-0.43,1.06,2.37,1.74,0.18,0.37,0.2,0.07,-0.43,2.19,2.27,1.99,0.06,-0.04,0.06,-0.04,Y
217,38682011,201986,-339994,202924.67,-229451.67,41,166,35.67,34.62,851,3955,1548.5,1321.23,559,2736,951.5,886.76,697,2823,1.33,28.4,92.47,138.26,128.07,22.55,109525,447443,130989.33,105356.04,0.49,0.1,0.21,-0.16,-0.04,-0.48,-0.11,-0.17,0.64,24.93,3.04,8.93,-0.0,0.16,0.06,0.06,1.21,33.49,3.74,11.7,0.13,-0.07,0.04,-0.08,Y
4,38649125,197654,-873113,-255402.67,-484485.96,-13,-122,10.67,-52.91,-54,-11978,-2244.0,-4742.79,-286,-4575,-508.83,-1866.85,-289,-2519,777.67,-819.94,-438.64,-18.86,-207.06,162.66,-91285,-405379,42050.17,-174499.26,-0.49,0.31,-0.24,0.32,-0.08,0.26,0.15,0.15,-0.56,12.82,4.29,4.51,-0.3,-0.06,-0.13,0.08,-0.45,4.2,2.9,1.19,0.07,0.11,0.04,0.02,N
631,38726614,-950322,-542414,-552031.17,-42285.86,3,7,-61.0,23.05,-56,-2911,-1390.83,-657.06,5,1691,-544.67,592.25,98,1312,-764.0,948.98,-113.14,17.31,-32.67,42.34,7810,254188,-179143.5,152235.28,-0.39,-0.52,-0.2,-0.13,0.11,0.09,-0.02,0.02,0.29,2.33,-2.17,1.23,-0.07,0.18,0.08,0.09,0.28,-2.54,-2.81,-0.44,-0.13,-0.11,-0.1,0.02,N
546,38719255,79556,1614341,1027938.17,401930.38,8,243,55.67,92.97,55,2863,841.33,1168.37,94,2817,698.33,1066.58,82,7004,1503.33,2733.82,88.36,48.55,-19.54,-38.98,14835,877937,220151.5,344383.85,0.2,-2.13,-0.47,-0.76,0.51,0.14,0.19,-0.14,0.3,8.04,2.45,3.37,0.18,0.07,0.01,-0.04,0.36,9.95,2.65,3.93,0.17,-0.1,-0.07,-0.13,Y
98,38663621,198486,488990,259828.17,122183.18,28,229,154.17,49.2,643,3105,1748.17,503.45,337,5052,2008.17,1460.66,249,2013,2725.5,421.1,-268.94,7.78,-47.31,111.58,89958,887585,564296.33,196928.74,-0.08,0.08,0.06,0.05,-0.27,0.57,-0.02,0.26,1.18,3.85,7.11,1.42,-0.51,0.07,-0.09,0.22,1.12,11.0,7.31,3.11,0.01,0.01,-0.0,-0.01,N
573,38721451,744333,894566,685463.17,63810.07,0,521,108.83,199.9,-18,7459,1463.33,2832.08,32,5962,1295.67,2267.77,0,9466,2065.17,3586.35,-18.42,-0.68,-8.37,-13.06,-1319,2006777,428035.17,757819.34,-0.38,-1.66,-0.4,-0.48,0.31,0.15,0.13,0.0,-0.04,17.81,3.8,6.76,0.02,-0.15,0.0,-0.06,-0.14,16.77,3.51,6.24,0.04,-0.22,-0.06,-0.08,Y
406,38702822,-400153,204358,-315415.67,429258.22,-10,-124,-36.5,-80.49,-109,-3500,-836.5,-1779.87,-84,-1120,-226.67,-649.19,-158,-28,-164.5,-507.91,51.78,138.91,64.04,26.56,-30127,-437559,-127301.67,-272068.99,0.01,-0.17,-0.05,-0.08,-0.08,-0.01,-0.12,0.05,-0.31,-4.26,-1.08,-2.36,-0.02,0.17,0.12,0.06,-0.35,-3.09,-1.02,-2.19,0.16,0.12,0.05,-0.01,N
502,38714432,-296115,388758,-210235.5,252437.58,0,-565,-103.83,-227.41,71,-3397,-562.17,-1378.75,-50,-4587,-859.33,-1816.72,87,-14860,-2586.17,-5971.7,265.75,275.47,161.43,-10.97,963,-2069878,-364637.67,-831176.64,0.19,1.1,0.7,0.29,-0.56,-0.52,-0.44,-0.02,0.06,-33.35,-5.85,-13.48,0.16,0.15,0.1,-0.03,0.22,-33.2,-5.85,-13.44,-0.05,0.11,0.0,0.08,Y
47,38656847,1004671,-206131,540360.67,-555072.29,-5,-189,-12.67,-65.69,-67,-4581,-594.83,-1619.98,-51,-1297,-85.33,-455.1,-219,-4643,-620.67,-1798.43,44.92,-109.52,-35.31,-25.86,-25378,-747607,-90567.17,-281649.68,-0.19,-0.31,-0.09,-0.02,-0.01,-0.14,0.03,-0.11,-0.15,0.66,0.4,0.17,0.07,0.03,0.03,-0.01,-0.3,0.76,0.41,0.28,0.18,0.05,0.1,-0.04,Y
32,38655046,292782,1458789,554017.83,1072725.58,11,-35,-9.0,-37.87,98,-1353,-92.0,-711.73,84,48,113.83,-362.0,174,-1440,-224.5,-1012.59,-116.3,-163.79,-36.44,-25.1,22739,-229412,-10195.83,-140271.63,-0.1,-1.76,-0.49,-0.62,0.29,0.61,0.25,0.07,0.22,8.39,1.41,2.3,-0.16,-0.15,-0.07,0.01,0.28,7.69,1.1,1.96,-0.23,0.16,-0.08,0.13,Y
200,38677256,654569,2230106,1175399.0,295750.23,9,76,45.83,30.38,71,1541,663.67,544.86,-12,1613,602.0,601.41,96,1556,910.0,685.42,-101.9,-211.01,-140.71,-26.93,8000,402756,176512.67,153513.23,0.05,-1.27,-0.28,-0.53,0.06,-0.23,0.02,-0.15,0.15,0.86,1.5,0.58,-0.14,0.13,-0.13,0.08,0.2,-1.41,1.05,-0.33,0.06,-0.15,-0.09,-0.13,Y
134,38668223,-211689,849726,-35832.33,479487.5,-11,20,-9.83,6.84,-116,-142,-198.83,-65.38,-179,1317,114.0,493.48,-324,-29,-220.33,102.03,-12.55,27.78,20.95,18.71,-50118,-42734,-45414.17,-6019.04,-0.21,1.42,0.18,0.58,-0.29,-0.37,-0.1,-0.01,-0.37,4.92,1.44,2.74,0.05,-0.11,0.06,-0.06,-0.42,5.76,1.35,2.83,0.14,-0.17,-0.0,-0.11,N
27,38654291,240886,2109710,365485.17,575101.07,-24,-115,-29.5,-28.17,-302,-1742,-457.33,-535.92,-306,-282,-139.33,-26.72,-432,-1733,-469.0,-336.66,106.45,3.93,-40.52,-33.52,-109192,-242656,-49367.0,-34426.41,0.06,0.43,-0.09,0.14,-0.12,-0.48,0.03,-0.12,-0.79,-3.02,-0.06,-0.51,0.1,-0.05,-0.09,-0.06,-0.7,-0.33,0.26,0.34,-0.38,0.13,-0.05,0.16,N
622,38726005,-330164,-835636,-84329.0,-118918.69,24,-353,-139.67,-134.83,449,-5197,-1566.83,-2056.42,344,-5662,-1628.83,-2175.7,321,-6109,-2536.67,-2244.58,49.47,-52.57,14.37,-39.07,80780,-1146052,-415407.67,-430268.42,0.05,0.68,0.23,0.17,-0.37,0.2,-0.06,0.16,0.61,-10.99,-4.23,-3.58,0.03,0.11,0.04,0.03,0.62,-13.16,-4.98,-4.35,0.09,-0.05,-0.07,-0.04,N
230,38683504,271985,-1163154,366707.83,-560434.09,-4,765,67.17,306.08,-25,11655,737.5,4470.06,-1,5149,436.33,2073.78,-21,14824,1463.5,5535.34,63.75,-158.46,-10.99,-34.44,-9167,3032709,299491.0,1168806.88,0.2,-0.13,-0.2,-0.12,0.05,-0.34,0.05,-0.16,-0.06,29.64,3.69,11.77,-0.04,-0.09,0.04,0.01,-0.04,26.22,2.51,10.08,-0.26,0.2,-0.08,0.14,N
489,38712776,-1055346,-2504871,-903205.33,-403240.05,-3,-1184,-254.0,-467.66,-17,-6578,-1494.83,-2576.53,-83,-16042,-3205.0,-6348.17,-75,-28546,-6018.5,-11246.93,399.2,86.15,203.85,-79.77,-11922,-4064255,-884906.5,-1601177.09,0.55,0.64,0.53,-0.05,-0.24,-0.86,-0.39,-0.24,-0.03,-45.11,-11.07,-17.95,0.31,0.11,0.16,-0.04,-0.05,-50.71,-12.42,-20.17,0.05,0.1,0.06,0.03,N
378,38699575,-1121048,2873774,-381208.83,1516243.95,-27,1402,187.67,578.99,-161,20848,2959.17,8585.63,-251,18473,2599.67,7669.56,-696,34675,4708.83,14243.67,395.09,405.21,237.36,4.29,-96059,4964112,678501.67,2065553.66,0.21,0.35,0.47,0.13,-0.22,-0.12,-0.19,0.03,-1.17,38.82,4.53,16.1,0.36,0.57,0.3,0.1,-1.19,45.67,5.51,19.1,0.11,0.18,0.15,0.01,Y
288,38690699,-780586,340911,-377355.17,297722.97,16,-206,-104.83,-75.13,203,2297,-1066.0,896.71,16,-2286,-1456.0,-928.06,85,-4331,-2192.0,-1604.92,-65.64,312.11,121.46,96.87,17433,-764319,-411331.67,-267919.16,-0.31,0.85,0.24,0.54,-0.22,0.44,0.08,0.29,0.12,-5.92,-5.03,-2.82,0.01,0.21,0.04,0.04,0.3,-3.74,-4.41,-2.07,0.09,0.31,0.11,0.09,Y
418,38704653,-744595,2329621,356431.5,1315825.06,-26,120,-73.5,39.07,-557,1364,-773.83,685.2,-340,2931,-376.67,1249.56,-800,381,-1736.67,152.5,192.86,220.86,141.25,28.64,-100962,517531,-206079.5,203390.4,0.16,0.18,0.28,0.14,-0.15,0.11,-0.01,0.1,-1.0,3.2,-1.56,1.74,0.02,0.32,0.06,0.14,-1.12,1.19,-2.17,0.83,-0.3,0.38,0.06,0.24,Y
391,38701052,83927,1970163,-47302.0,362577.24,-13,-561,-158.83,-205.6,-229,-11645,-2878.0,-4303.09,-131,-5896,-1454.17,-2148.72,-400,-9371,-2833.83,-3533.28,-289.59,-206.65,-136.84,27.0,-36868,-2027766,-553455.0,-740282.93,-0.46,-0.33,-0.32,0.01,0.18,0.03,0.05,-0.1,-0.47,-18.79,-4.69,-6.83,-0.18,0.09,-0.08,0.1,-0.68,-17.14,-4.39,-6.21,0.07,0.14,0.04,0.03,Y
592,38723627,-915102,-227529,-304282.33,275391.17,-26,-10,-13.0,-0.32,-377,-582,-351.5,-196.08,-163,323,-101.5,109.0,-547,-1234,-272.17,-322.32,-47.73,-155.09,-49.64,-40.57,-83971,-65456,-47990.67,-24351.5,-0.18,-0.23,-0.28,-0.01,-0.09,-0.22,0.05,-0.04,-0.99,-1.58,-0.63,-0.33,-0.05,0.04,-0.02,0.01,-1.28,-3.35,-0.99,-0.79,-0.41,-0.06,-0.09,0.13,N
498,38713726,231555,-2516407,-676922.33,-1052373.15,0,-121,-49.5,-42.3,-44,-3176,-1114.0,-1061.37,-82,-3391,-877.5,-1168.1,-91,-620,-769.83,-189.27,-157.32,-169.23,-133.26,25.78,-11311,-329640,-139671.33,-119559.44,-0.08,0.21,-0.08,0.09,-0.17,-0.01,0.05,0.05,-0.08,1.96,-0.78,0.46,-0.28,0.08,-0.15,0.13,-0.18,3.67,-0.54,1.18,-0.08,0.21,-0.03,0.12,Y
138,38668875,-660619,-605995,-772637.67,-230.2,-14,120,28.67,47.25,-93,1243,467.0,408.88,-111,2977,691.17,1138.21,-452,3087,446.5,1326.03,35.0,-135.09,-13.37,-83.69,-56323,843883,175606.67,331469.1,0.19,-0.55,-0.06,-0.22,0.34,-0.19,0.08,-0.14,-0.19,12.14,2.39,4.78,-0.09,-0.03,0.01,0.02,-0.12,9.05,1.78,3.59,-0.17,0.1,-0.07,0.07,Y
62,38658625,733694,-193051,257656.0,-289199.18,10,-290,-136.0,-126.2,234,-3011,-1675.0,-1442.34,107,-1648,-1004.0,-812.04,242,-5478,-2507.5,-2376.73,-116.18,-116.54,-33.65,25.17,38241,-923593,-430968.17,-404445.44,-0.32,0.04,-0.17,0.15,0.14,0.61,0.28,0.19,0.31,-12.31,-4.62,-4.65,0.0,0.01,-0.0,0.02,0.5,-13.11,-4.99,-5.32,-0.06,-0.06,-0.05,0.0,N
471,38711138,717694,577219,831520.0,-132995.45,21,4,60.17,-49.12,356,1947,1358.17,300.24,240,293,358.17,-530.83,377,-1311,861.17,-1215.49,-13.96,67.3,35.23,42.57,61256,42169,215838.33,-149622.49,0.44,0.6,0.4,0.04,-0.21,-0.42,-0.19,-0.1,0.45,-9.59,0.4,-4.87,-0.1,-0.09,-0.05,0.02,0.67,-10.38,0.76,-4.6,0.41,-0.02,0.11,-0.19,Y
128,38667472,-61974,-136448,-68838.17,-409792.13,-33,-468,-133.33,-164.48,-522,-9092,-2195.67,-3318.33,-93,-4860,-1309.33,-1789.97,-865,-9850,-2759.17,-3461.48,7.97,245.05,63.03,87.04,-102093,-1591606,-459763.0,-560646.01,-0.08,-1.21,-0.28,-0.45,0.04,-0.1,0.09,-0.02,-0.81,-16.48,-6.37,-6.04,0.08,0.08,0.04,-0.03,-0.8,-17.72,-6.71,-6.53,-0.1,0.36,0.07,0.16,Y
688,38732070,-13280,-427303,-84199.5,-437682.68,24,68,-66.83,-18.44,423,6403,-189.33,1833.18,78,-1537,-1235.67,-1283.64,526,2176,-1383.83,278.8,14.22,211.45,23.13,86.57,81260,377575,-235392.5,6703.43,0.14,-0.06,0.1,-0.06,-0.01,-0.02,-0.04,-0.02,0.89,8.62,-2.82,2.36,-0.0,-0.25,-0.05,-0.08,1.01,10.41,-2.88,2.46,0.02,0.03,0.03,-0.01,Y
520,38716700,-417733,488674,-328687.0,253508.92,1,-208,-66.67,-76.92,-16,-2747,-709.67,-921.13,9,-1585,-659.0,-754.75,-184,-5626,-1877.33,-2078.07,57.21,152.21,49.78,11.92,-11909,-774637,-228733.0,-271459.51,-0.13,-0.05,0.04,0.08,-0.03,0.12,0.04,0.13,-0.5,-10.8,-3.15,-3.62,-0.09,0.22,0.02,0.1,-0.68,-13.43,-4.12,-4.71,-0.07,0.05,-0.0,0.07,N
64,38659088,-786737,-184449,134140.67,113065.46,11,-72,-28.33,-43.63,259,-2351,-504.67,-1051.3,126,-1458,-524.33,-734.33,73,-790,-424.17,-451.39,-132.98,304.11,92.74,135.51,18901,-277651,-108516.33,-157526.17,-0.06,0.73,0.43,0.31,-0.29,-0.06,-0.19,0.09,0.78,-0.79,-0.05,-0.77,0.01,0.35,0.12,0.12,0.71,0.47,0.19,-0.4,-0.03,0.18,0.02,0.06,Y
14,38651650,373563,-2892099,-598972.67,-1142329.56,11,216,132.0,106.02,324,3852,2028.0,1621.96,144,3532,1622.67,1615.36,9,6888,2499.17,2623.44,79.75,325.7,80.55,98.41,25988,974921,487868.83,443143.27,0.29,-0.16,0.06,-0.15,-0.04,-0.58,0.0,-0.17,0.49,6.24,4.23,3.01,0.02,0.31,0.06,0.12,0.31,5.93,4.38,3.07,0.16,-0.01,0.06,-0.04,Y
156,38670756,-284402,-978713,-767676.17,-103282.2,-114,7,-113.67,44.68,-1056,-403,-1268.17,200.3,-1020,-324,-980.17,218.5,-1424,-2678,-2317.67,-51.16,190.16,11.12,36.02,-50.99,-334881,73022,-382844.0,152169.28,0.16,-0.26,0.22,-0.11,-0.04,-0.34,-0.08,-0.13,-2.99,-6.04,-4.79,-0.67,0.06,-0.22,-0.06,-0.09,-2.61,-6.22,-4.74,-0.83,-0.07,-0.06,-0.08,0.01,N
40,38656005,-516400,739227,503493.33,496637.83,-6,231,47.17,88.78,-140,3161,709.5,1246.97,-129,2326,389.67,928.68,-130,2339,565.83,942.87,-166.89,109.14,21.8,72.67,-24451,517021,102002.83,203504.97,-0.19,0.54,0.21,0.31,-0.08,0.3,-0.1,0.16,-0.1,5.32,1.59,2.24,-0.06,0.14,0.05,0.04,-0.05,5.31,1.7,2.36,-0.02,0.02,0.07,0.02,Y
492,38712983,1315029,1200012,1127070.67,-89098.79,30,410,92.5,146.61,261,7612,1686.5,2784.75,385,4107,996.33,1445.06,681,9516,2005.5,3485.06,246.65,29.05,71.14,-87.72,118369,1415080,324565.67,505667.66,-0.0,-0.4,0.04,-0.21,0.1,-0.08,-0.06,-0.09,0.99,6.99,2.05,2.19,0.15,-0.1,0.01,-0.09,0.98,7.44,2.06,2.28,-0.09,-0.07,-0.08,0.01,N
379,38699582,-184592,-106965,-215597.17,166823.97,0,75,2.33,22.72,-56,1602,176.0,628.65,5,1060,88.67,406.35,-34,644,-110.33,218.52,151.43,-71.15,5.48,-59.79,-20911,268115,-621.67,89785.18,0.02,-1.47,-0.13,-0.57,0.24,-0.55,-0.2,-0.23,-0.26,0.97,-0.55,0.35,0.07,-0.2,-0.0,-0.1,-0.23,1.16,-0.53,0.42,0.09,0.06,0.12,-0.01,Y
187,38675319,951058,-761526,465287.67,-620222.57,23,87,119.0,23.1,345,1109,1518.33,175.92,261,2518,1557.17,912.36,411,2715,2150.67,694.53,82.31,-58.2,-36.74,-51.27,73320,328404,391677.5,100385.96,0.06,-0.7,-0.33,-0.22,0.09,0.33,0.16,0.1,0.94,4.03,4.15,1.52,-0.11,-0.07,-0.06,0.0,1.24,4.46,4.15,1.08,0.14,0.06,0.04,-0.03,Y
216,38681891,-1321945,1578915,-327649.83,1031797.0,-18,181,28.17,68.3,-268,1823,297.33,524.45,-45,2198,325.67,802.2,-209,7252,1138.17,2832.95,-0.48,-68.15,12.11,-34.31,-30777,480491,67912.17,181564.13,0.05,-1.95,-0.17,-0.59,0.11,-0.22,-0.1,-0.08,-0.24,-1.66,-0.3,-0.48,0.13,-0.07,0.06,-0.1,-0.44,2.02,-0.0,0.91,0.09,-0.18,-0.03,-0.1,N
52,38657353,-41186,1288432,545539.67,605765.94,9,-343,-87.0,-149.19,185,-3524,-995.0,-1714.28,260,-5479,-1287.33,-2282.05,308,-4769,-1098.83,-2002.79,90.83,-128.42,-16.66,-80.57,64435,-1222456,-270444.5,-505564.15,0.03,-4.34,-0.55,-1.74,0.33,-0.08,-0.05,-0.15,0.69,-10.82,-1.72,-4.26,0.27,-0.26,-0.04,-0.14,0.91,-10.46,-1.63,-4.15,0.31,-0.61,-0.14,-0.31,N
337,38696307,92488,-311468,-94815.5,-208996.79,9,276,88.5,90.11,57,2342,1138.17,828.25,29,2566,682.33,820.42,154,4344,1606.5,1443.87,69.79,116.36,-12.24,8.17,24319,872448,282599.5,293736.38,0.18,0.24,0.35,0.03,0.18,-0.26,-0.15,-0.19,0.27,17.1,3.87,6.26,0.08,-0.3,-0.12,-0.11,0.35,17.86,4.04,6.48,0.09,-0.12,0.01,-0.06,N
295,38691298,-318653,-1157770,-465222.17,-91066.92,-33,-433,-176.5,-194.28,-448,-7042,-2212.67,-2811.68,-222,-6179,-2370.5,-2968.4,-634,-9652,-3681.67,-3795.09,260.49,-3.94,91.38,-73.07,-93152,-1546510,-612721.5,-711417.93,0.34,-0.15,0.21,-0.13,-0.15,-0.66,-0.18,-0.18,-1.19,-14.32,-4.49,-5.29,0.11,0.18,0.08,0.02,-1.43,-13.85,-4.4,-4.87,-0.22,-0.22,-0.09,0.01,N
251,38685920,673399,-492260,-335975.0,-479780.58,-1,-733,-234.0,-353.22,-89,-10540,-2891.5,-4599.93,42,-11455,-3008.17,-4867.7,45,-13232,-4003.67,-6025.19,-190.48,-189.78,-54.97,-8.44,2323,-2278577,-744623.0,-1126367.71,-0.02,-2.24,-0.39,-0.92,0.38,0.27,0.17,-0.06,0.2,-22.77,-7.41,-11.0,-0.04,-0.23,-0.08,-0.03,0.23,-22.9,-7.33,-10.73,-0.05,-0.25,-0.08,-0.08,Y
461,38709997,-1005364,840929,-61936.5,473713.87,-32,-78,-56.83,-14.21,-365,-1829,-992.5,-489.1,-260,261,-432.67,203.38,-493,-819,-914.0,-12.19,-210.66,25.62,-103.18,57.76,-81958,-402774,-201647.0,-114405.78,-0.8,-0.83,-0.47,-0.03,0.17,1.2,0.31,0.38,-0.75,2.57,-0.68,1.51,-0.09,0.16,-0.03,0.07,-1.03,4.96,-0.6,2.61,-0.4,0.29,-0.21,0.26,N
