,match_id,team,p_total_time_played_min,p_total_time_played_max,p_total_time_played_q25,p_total_time_played_median,p_total_time_played_q75,ph_wins_min,ph_wins_max,ph_wins_q25,ph_wins_median,ph_wins_q75,ph_kills_min,ph_kills_max,ph_kills_q25,ph_kills_median,ph_kills_q75,ph_deaths_min,ph_deaths_max,ph_deaths_q25,ph_deaths_median,ph_deaths_q75,ph_assists_min,ph_assists_max,ph_assists_q25,ph_assists_median,ph_assists_q75,ph_damage_per_min_min,ph_damage_per_min_max,ph_damage_per_min_q25,ph_damage_per_min_median,ph_damage_per_min_q75,ph_time_played_min,ph_time_played_max,ph_time_played_q25,ph_time_played_median,ph_time_played_q75,ph_total_kd_min,ph_total_kd_max,ph_total_kd_q25,ph_total_kd_median,ph_total_kd_q75,ph_kd_ratio_min,ph_kd_ratio_max,ph_kd_ratio_q25,ph_kd_ratio_median,ph_kd_ratio_q75,ph_time_played_ratio_min,ph_time_played_ratio_max,ph_time_played_ratio_q25,ph_time_played_ratio_median,ph_time_played_ratio_q75,ph_damage_per_min_ratio_min,ph_damage_per_min_ratio_max,ph_damage_per_min_ratio_q25,ph_damage_per_min_ratio_median,ph_damage_per_min_ratio_q75,ph_assists_ratio_min,ph_assists_ratio_max,ph_assists_ratio_q25,ph_assists_ratio_median,ph_assists_ratio_q75,ph_win_rate_ratio_min,ph_win_rate_ratio_max,ph_win_rate_ratio_q25,ph_win_rate_ratio_median,ph_win_rate_ratio_q75,pm_win_first
837,38704653,Team1,990423,1818664,1280678.0,1683205.0,1788306.0,43,327,75.0,189.5,304.0,704,5050,1034.25,2253.5,3377.5,453,3185,875.75,1520.5,2521.5,1059,7729,1446.25,2900.5,6085.0,669.4075977602529,1189.3207864623266,961.8902462469345,1053.404227986646,1086.6843387562012,138264,1180494,239457.0,556120.0,967362.5,0.8926174496644296,2.298179535467671,1.1290771061015445,1.46074360006342,1.5776889461846888,0.6558807773738936,1.2267932760445237,0.692861061357968,0.8640158451035752,1.1378309796600004,1.355368342040939,17.21858150252546,1.9636735927132771,4.676293307422857,8.254900689293285,0.9506496346458689,1.318901105096823,1.1438557041811908,1.2525174597701294,1.2954913615977235,1.621313630798702,16.7966087008778,2.043668199480153,4.718033644606924,9.326083249574117,1.0964722109612206,1.253881429739224,1.1182355581224848,1.1264271577674725,1.1522298086804226,N
838,38704675,Team0,255621,1766471,1242820.25,1389652.5,1448554.75,14,372,22.75,40.5,138.5,112,5636,248.5,622.0,2451.25,105,3738,213.25,353.5,841.0,285,6418,607.75,847.5,2565.5,615.6141341116939,1186.6962851005924,715.5280690736041,990.5822713480206,1132.067070831363,35230,1262811,73080.75,126980.0,414003.25,0.8894009216589862,3.1231732776617953,1.1769395398608882,1.599797447068715,1.89111956103196,0.4826282906069795,0.9727095121820986,0.6625086753786438,0.7478071512095648,0.8972631348448228,0.4024925746408994,12.104603604963131,0.9663067213665621,1.5974056219629436,4.212778712260789,0.9578228000013004,1.3818747754229193,1.0400230371409096,1.16154935384008,1.3266165762702893,0.49142996913212145,11.993391656438511,1.1866755556010502,1.8907091190076528,5.509842237340775,1.0182932621796414,1.3152126457166773,1.0763068666469513,1.1719346510335806,1.2318265247983242,Y
839,38704675,Team1,221787,3117734,1204769.5,1626571.0,2411617.75,11,145,28.5,66.0,78.0,130,2254,272.0,780.0,918.25,84,1798,271.75,557.5,666.25,277,2222,491.0,1260.0,1462.0,676.315085053703,900.5427759879323,747.698683933304,775.8006809060806,849.3538318650235,39998,511311,94961.25,232602.0,250862.25,0.6782178217821783,1.8357588357588357,1.114271289866413,1.3136613305773852,1.5041411690230007,0.6202593223301728,1.6436672965177337,0.9541678520790602,1.024833864623379,1.071580726295655,0.49235585714923336,4.732246522116291,0.9870939485060319,2.472419650350636,2.7128333661961332,0.8721058387493171,1.043369831937725,0.8995817219852058,0.9057517020213908,0.9383153435566062,0.4240829799161855,4.245459870596616,1.0483328100500469,2.4686824194900976,2.7437671701032222,0.9887151687534391,1.1945106344406435,1.0219618868926972,1.0528434709109429,1.1568975114623699,N
840,38704990,Team0,1029334,3118615,1542567.25,2315682.5,2916698.25,11,553,14.25,75.5,226.75,97,6312,198.5,814.0,3091.5,95,5909,190.75,681.0,2780.0,176,12306,269.25,1582.0,3947.75,711.0485147552863,1030.8684302880065,851.2179624286391,862.631505641541,876.111694507716,31109,2014563,51318.75,266458.5,807594.75,0.8214285714285714,1.3316633266533067,1.0328397359959385,1.0792991019797094,1.2030504164976756,0.8098931724988875,1.4786763333029165,0.9400061396447333,1.02558676043546,1.1655909231102601,0.31204348815189537,23.995340222700925,0.4638413121628929,2.7020076880032144,7.585541443137259,0.9242557391889631,1.4166802816596247,0.9951775105065238,1.03969751651328,1.1530114695258702,0.30405525567436004,20.962393535706486,0.47813401445090964,2.8373076288417356,7.454117795099603,0.9673257224753512,1.2765299208426575,1.013574359398654,1.0234815708165244,1.0494203343260973,Y
841,38704990,Team1,1643019,3117594,2034848.75,2182383.0,2806066.75,23,324,84.25,108.5,258.75,281,4494,890.25,1470.0,2549.25,332,3351,753.75,1406.0,2152.0,416,7125,1424.75,2397.5,5364.5,627.8082818245164,938.4944905695576,751.1802008966564,758.0040285225048,808.2477100970182,94032,1130925,316373.25,391537.0,891847.25,0.8463855421686747,1.906661009758167,0.8873293438076826,1.0554770561445137,1.197053752535497,0.7248588953556878,1.9311154808025082,0.9546034107854205,1.1620585253542197,1.3905427147747857,1.1574880233875873,12.359414252090202,4.899124618350953,6.7554289198755075,7.677091281525973,0.8497209295218957,1.1136802502381862,0.8919144545725697,0.9298327605693755,1.0620894702972732,0.8893676209566004,12.666413423953157,5.1235520363904286,5.990179562835797,6.55459778228742,0.9131468179230839,1.2197847533789654,0.9746533502844315,1.037806235988905,1.0683885354752738,N
842,38705046,Team0,175972,2934890,906700.75,1438627.5,2191969.25,6,752,25.25,43.5,69.25,78,6926,266.5,456.5,945.75,33,6504,289.5,346.5,477.0,66,15325,436.5,854.5,1174.25,567.3363228555313,1207.331280299332,728.812017648439,903.9823727353082,1124.5768865160865,15065,2524694,82972.5,130929.0,196172.25,0.7946666666666666,2.3636363636363638,0.9519350729221577,1.4994227064912158,2.0333927186796146,0.513880648798953,1.245394643750909,0.636039783265407,0.8710540300585031,1.0655747942920932,0.14440470767895558,27.59134249023288,0.9347363280341363,1.6041365249607213,2.067064129586274,0.9220203757664546,1.2788546811324932,0.951741205811158,1.0922973332725785,1.2259573464385511,0.12333497184869768,27.24389975046767,0.8915521336369217,1.614651584746642,2.072018950830306,0.977676881382986,1.3102808697724524,1.0413198574305491,1.125107175698186,1.2397220587901896,N
843,38705046,Team1,177087,2050683,368733.75,1023873.5,1289800.0,7,237,12.5,29.0,56.0,110,3374,135.75,348.0,624.0,89,2224,106.25,253.5,413.5,203,6022,245.75,507.0,1239.25,761.586989866541,1114.5353173841338,900.2178336320477,985.599688245602,1040.0449175235235,30198,722588,35516.0,84216.5,155164.25,1.2359550561797752,1.6297229219143576,1.2775974025974026,1.303200260360165,1.4689603329269758,0.6980185543805157,0.9305916861817597,0.8662113366437718,0.9064710950164168,0.9210445029732965,0.315776199170896,4.2906657067480065,0.4254268354358373,0.9596481833139747,3.525966331743758,0.9183835667065727,1.445453275782361,1.0330365073210221,1.0980424463929261,1.3222859869499957,0.3291618797183389,6.4558924247832,0.49231839088147883,1.072414473023673,4.686679464077811,0.8555107732112225,1.379813827553751,1.0806295501540324,1.2025141679817173,1.2981788106875518,Y
844,38705213,Team0,337492,2562706,1211405.0,1654284.0,2371109.5,17,283,24.5,125.5,263.25,222,4886,438.0,1287.5,3196.75,179,2370,299.0,1280.0,2277.5,297,6458,488.0,1888.5,4663.0,720.5021999244786,1343.8029301916692,750.8447372133885,846.2668658941054,907.6607656018258,60464,1086791,89533.75,446603.5,810039.25,0.7890222984562607,2.3112582781456954,1.050915611814346,1.5938222550188264,1.8323865771475811,0.5935245013013579,1.3446206428170802,0.6481910604331722,0.7933576492486734,1.0515471054348267,0.5596017956062737,18.6483534666723,0.9209481525614198,4.711946754557242,10.043954050904752,0.8610078607785864,1.5569315248721654,0.975425071657718,1.071478059342274,1.1726488242858282,0.5674624579510328,16.626407171703608,0.8830854102348131,5.132338316485306,9.701060285160123,0.9952726864921643,1.1338443561867766,1.031484566902693,1.0535387367976665,1.1125545844918618,N
845,38705213,Team1,1179150,6305880,1915069.75,2564797.0,3133683.25,11,1236,42.5,220.5,553.0,133,17178,748.75,2923.5,5280.5,88,14923,463.75,2136.5,6174.0,174,22663,889.25,4619.5,13720.5,565.2677037897712,1199.2262386977636,968.8465789431483,1014.3431525953044,1038.1398306142332,27513,5005211,154185.0,682469.5,1760519.75,0.7740835464620631,1.6546391752577319,1.1968046899077276,1.4226276584944926,1.538115872911459,0.7245490489390475,1.1176167489869522,0.9626835981063313,0.9942522412817636,1.0292687634297082,0.40130219457191907,53.510779380931595,2.0100293593764844,10.690293002837864,22.35168746609049,0.9391401022969251,1.456341232344881,1.038167919997989,1.2168979545616785,1.352906645603285,0.37813558208729947,44.90847397840439,2.2547388427061734,12.00980773587676,25.2648331115797,1.0174419993523562,1.4116654066975496,1.0404123672587322,1.0753871050850292,1.2979082024578918,Y
846,38705296,Team0,1148156,2568355,1255305.75,1531279.0,2110667.75,6,343,30.75,78.0,153.75,57,3707,332.25,850.0,2281.25,82,4481,355.5,838.5,1454.25,124,6170,617.0,1871.0,3454.25,696.515177941328,1086.3116399884157,811.905002236572,899.2324213360125,1037.04664116685,19354,1153304,104983.75,249574.0,481237.75,0.6951219512195121,1.6952319587628866,0.8471972099251102,0.9286539350069305,1.033448414531889,0.8152631775297808,1.6380529048633508,1.1276581602892453,1.3851188727606827,1.4911146076066826,0.20239277395697614,12.3299888662328,1.3003638413863485,2.6078309226858645,3.203049061510145,0.8531514743627316,1.2667886496259126,0.8900307013953388,0.9659035208201409,1.1025051205630874,0.24125250970947976,12.226328572861275,1.3692942151679723,3.012976106846151,3.909891959623514,0.9287930373138368,1.2187443975914065,1.0253244747084844,1.1018885703376544,1.1502210118364333,N
847,38705296,Team1,245828,2298650,769218.5,1500509.0,1662495.5,12,396,24.5,190.0,360.75,149,5889,432.25,3020.5,5489.5,124,3738,252.5,1838.0,3383.0,248,7041,355.25,3382.0,6336.75,939.9577096885351,1360.5645988049732,946.3114874655694,978.2716968654854,1031.879664815204,37556,1289676,69278.5,601765.0,1214733.25,1.2016129032258065,2.018329938900204,1.4434135283001945,1.5466577296432833,1.6769779013597097,0.5844944521418044,1.0412645895623207,0.7149290195706473,0.8441905191597476,0.9041910770098651,0.3656839335568218,13.04485167868224,0.7186436553334414,5.00969642962549,11.275498644167277,1.0917340042244303,1.5763516122132393,1.1133024945935714,1.240230949312854,1.3324805317165989,0.4318966699919887,13.199501268363273,0.7247251011952923,5.696892677506963,11.522978877980393,1.0504838007658455,1.3765672067830361,1.0661156065508426,1.1137205169698952,1.2138355167009722,Y
848,38705394,Team0,296560,3227511,1233711.0,2245484.5,2790221.0,16,298,39.0,90.5,183.25,234,4261,427.5,1318.0,2020.25,83,4648,475.5,900.5,1433.5,300,5607,729.0,1716.5,3397.75,597.3064287236073,1125.167921168974,852.9634442791445,951.9448770308002,1046.9556881561334,37637,1079170,124642.5,304375.5,568668.0,0.8764044943820225,2.819277108433735,0.9195681750640795,1.116325819143301,1.7703057082592772,0.39540790447455254,1.3950917796926054,0.8740144711798417,1.0882332930788452,1.24384458566193,0.3689463511065413,18.093170320207566,1.6050899769377347,3.555663370991347,6.03224055148576,0.8482561897080424,1.2693669333946616,1.0959824155750264,1.1169892982528546,1.2296238191640891,0.4592956461186124,14.712181259002609,1.5069277962017122,3.53903018509936,6.242505740957203,1.0064004363358559,1.4453349708910095,1.0467025782911352,1.1245424944048334,1.165477174900087,Y
849,38705394,Team1,255621,5284870,1225249.75,1438709.5,2198930.5,6,250,15.75,23.5,53.75,84,3661,132.25,291.5,615.0,105,1593,132.25,182.5,655.75,137,3217,318.5,505.0,960.0,615.6141341116939,1279.2518583189972,683.9652834186877,903.1846217114239,1047.3402379454167,31780,657950,43466.5,69647.0,176780.25,0.5675675675675675,3.0708661417322833,0.8676120758012802,0.9780337941628264,1.9903013182674199,0.46969748512873577,2.0568781628638515,0.7238662316957721,0.9502660534217531,1.6336642837574662,0.3397604154402294,6.655051471833995,0.51363999933198,0.854288050413742,2.394902569624752,0.9182358022599494,1.367214496935335,0.9740636120292426,1.0264067632276213,1.1914501372702035,0.27147601531312715,6.969111370478361,0.601194493788653,0.96860721361269,2.259250549498518,0.7918604592180857,1.3650209435827383,1.0257339927235471,1.1509688070472444,1.2998798417223139,N
850,38705492,Team0,57384,3110523,814387.5,1236360.5,2269030.75,6,182,20.25,51.0,142.5,95,3452,306.25,986.0,1872.75,23,1733,144.0,656.5,1427.75,66,3724,318.25,765.0,2383.25,860.0903180246835,1527.5399822976942,978.7699768698908,1119.5864096258924,1344.7700216158394,10003,648400,51078.75,170861.5,498101.75,1.2727864583333333,4.130434782608695,1.5175257954496395,1.8197702854944633,2.299209889039191,0.3581024874648486,1.0387094522742892,0.5577434511920554,0.7947860338928441,0.9722585805615267,0.10822290706783204,5.695705484756616,0.608403609228841,1.6296080249849227,4.628841611574624,1.0371668955318138,1.63787893336482,1.1306127556159309,1.2326372179662217,1.5247202449206347,0.14076733985636478,5.712007232794908,0.7100951469687715,1.584817863834102,4.73817190225571,0.9493154074057342,1.7857159107828113,1.0986216475985326,1.1194135569565913,1.5105048886711996,Y
851,38705492,Team1,791235,3242463,911174.25,1175126.5,1710361.25,5,281,18.75,40.5,221.25,54,4213,202.5,531.5,3161.5,102,3041,217.5,434.0,1965.25,89,4941,411.0,759.5,3728.5,530.3487399268577,1160.2111858809003,623.723900233812,880.4261161630332,990.9307900891743,25139,992436,75635.75,125241.0,695184.25,0.5294117647058824,1.721700040866367,0.8900862068965518,1.2031191531823697,1.3115065261933068,0.5748257018147549,2.8471822516160294,0.8760656129136581,1.015482550863364,1.321009571680936,0.25427667596387993,10.378313269337893,1.213716097432226,1.3920740468512687,7.954139467174037,0.6661363459164962,1.4888060366116078,0.7757740834514735,1.0158564895299071,1.2666195828364586,0.19280413800826052,9.161758614693065,1.3811436607806868,1.4009487142841364,6.740708607418369,0.576785457680043,1.2715038389154032,0.8834792142367142,0.9804562912745833,1.2057216730389484,N
852,38705571,Team0,1203665,2805478,1665918.75,1822363.0,2142820.25,27,156,42.25,62.5,73.75,196,2351,510.5,846.0,968.5,260,1961,471.0,518.0,940.0,716,3494,916.5,1029.0,1242.75,720.8049056554137,1063.9522289511622,814.0321110680675,915.2580516259476,993.3745459746867,106001,594899,153530.0,191055.5,251438.75,0.7538461538461538,1.8852813852813852,0.8003866309457055,1.065453959282356,1.5361653139841365,0.7995261566974708,1.906632481373432,0.961098686015065,1.2092647426851784,1.3719564613558566,1.1584413379630067,3.5324593520494147,1.7881993610689366,2.0472260708331547,2.4081793941021057,0.8346144703836884,1.2433716738362897,0.9627566146056695,1.0627221330740397,1.078614853782911,1.2728634402176084,3.3357368343892406,2.022493449214441,2.0864870820688433,2.588593881508115,0.818713063919361,1.2243841794712993,0.947816921423726,0.9813963537851171,1.0933652458992136,Y
853,38705571,Team1,1963133,3598771,2175300.75,2416159.0,2878678.25,4,952,71.0,312.5,472.25,108,11560,1033.0,3756.0,5563.25,139,11731,640.75,2582.0,3820.5,183,20302,1182.5,6098.0,10867.25,610.0124837581048,983.0657898899792,767.9761926403713,875.4601542081293,956.8462497204116,35199,3369325,224598.0,1078924.5,1649394.0,0.7769784172661871,1.8251245157719977,1.0040988747226212,1.0816501946690626,1.6191806034299332,0.6238733421142905,1.9056412639420892,0.7345611825142243,1.0669894631502144,1.1236980561849526,0.2680042637058918,36.08998829493645,2.3131540686262313,16.424829836951726,31.061671946155016,0.700052495200617,1.300745405990368,1.0498176633887693,1.0840945061215463,1.1297849117163694,0.31614836243413574,37.455033906643386,2.2850295239835363,16.556204692023368,29.684438992721468,0.45236993010677695,1.2046130576940288,1.1119336595963203,1.1209722910648239,1.1265229332770637,N
854,38705725,Team0,1103475,3865778,1902178.5,3222139.5,3707370.75,10,687,18.5,177.0,458.5,137,15854,297.25,2518.0,4786.75,101,11628,237.5,2083.0,4647.0,219,10806,413.25,4419.5,9783.25,631.6657436214659,1122.5878270535277,761.2577987184029,866.6982456348846,956.4462859947013,43828,2421627,69574.25,716032.5,1609525.0,0.9005670311867152,1.5025510204081634,1.1310409080807562,1.3273964121372392,1.361683730292534,0.6663256840987692,1.2757632277310051,0.8390263894642241,0.9469505775123324,1.164818213632914,0.5268817171964277,20.68702898318596,1.356117820017296,6.501057365775162,17.980474431243554,0.9889366010984754,1.3415045000678025,1.0291887053560962,1.0644042170016021,1.2342644725369194,0.5050532297023637,21.078339345407652,1.4613037620384954,6.902822218893164,16.642857464760024,0.8169313373768079,1.163990149332749,0.9776515258394052,1.051223267242345,1.1016915959706828,N
855,38705725,Team1,175972,2987122,1203710.75,2138406.5,2678351.0,6,706,40.0,55.0,80.5,78,9604,555.75,658.5,903.0,33,3483,274.5,499.5,913.5,66,16666,641.25,917.0,1730.5,676.1507284110437,1153.506653182248,750.6394007392202,955.6446389604348,1095.5524923938328,15065,2528193,118629.0,175136.5,243212.0,0.9788092835519677,2.7573930519666954,1.2566183193417007,1.9977503628447022,2.2881118881118883,0.35891779505269283,1.2052426061979034,0.5718642414985996,0.7597720506926828,0.9653309791758979,0.14440470767895558,28.88387481575644,1.5681144385539465,1.854071376510475,2.562924499681259,0.9151366143401531,1.2916171272048007,0.9919820912337073,1.108076120590964,1.2259573464385511,0.12333497184869768,28.737445142301528,1.4692047600431462,1.954012196005483,3.113397194963537,1.0054051418987482,1.3102808697724524,1.0465181142441846,1.1135547450025993,1.2348877874023327,Y
856,38705842,Team0,95751,2485742,760913.25,1020988.0,2077222.25,10,328,21.0,28.5,123.75,163,3363,326.0,404.0,1718.0,130,2398,131.25,157.5,1093.5,177,7037,353.0,525.5,2288.0,751.3134140780041,1411.7690060033915,896.7287169863622,1050.1520121970696,1113.2156880614789,35339,840145,55977.25,77954.0,409420.5,1.2538461538461538,3.037878787878788,1.437461828426576,1.8833174914238553,2.2792933717098403,0.38833104750127595,1.1796654361672123,0.5180932882073981,0.6327109545518,0.9568047465787838,0.38233423101770636,10.006917188194695,0.540535209188949,0.8838423914552194,5.047613370856122,0.9720262555282138,1.6356770936424527,1.073178190863963,1.2154670336678937,1.3208569642965187,0.37751241143297826,11.987027735313387,0.6346890974005364,1.0224937970373644,4.904609420281527,0.9398504793593744,1.3851126804372174,1.1330968621177273,1.2606166881312033,1.3592129606264982,N
857,38705842,Team1,1419019,3182261,1600660.0,2210755.5,2550110.75,9,656,75.25,130.5,240.5,97,9941,725.5,2221.0,3111.25,99,10945,622.0,1345.0,1875.25,209,9683,1326.0,2370.0,5112.75,730.8380306862447,1162.3538167726488,757.9768367953374,867.4756071563322,973.1811306897546,31586,2337481,254173.75,408669.5,833215.5,0.8371824480369515,3.1231732776617953,0.9184563638155125,0.9644087938205586,1.4738886525157977,0.4826282906069795,1.6301808819194297,0.8711641925292374,1.0576737790226556,1.3103282450996139,0.8013164585829587,17.797519086664728,3.4981478928566805,4.4159617936982505,5.463070815900064,0.9613914189109873,1.358367200541809,0.9706229172563446,1.0116722051645304,1.2092343853030176,0.9455371526136572,16.728221822129708,3.4009594871297466,4.7076447080901165,6.378530294460322,1.0332135563017828,1.190093237776892,1.0523467140043414,1.076299412012707,1.1225545202208207,Y
858,38705909,Team0,1640732,2638394,1924907.0,2376374.5,2539791.0,15,327,33.75,91.5,144.0,246,5050,351.0,1144.0,2222.75,173,3185,396.0,845.5,1373.0,250,7041,667.25,1554.5,3105.5,597.3064287236073,1041.2423641640626,816.0598825650777,931.4095348992716,950.9717049612005,48028,1070500,115803.25,288355.0,437923.75,0.8764044943820225,2.0059574468085106,0.9964243580005494,1.343366258681567,1.5446593043620294,0.684710440962507,1.3590704724758398,0.7843496229397157,1.0262329229277225,1.1974323069504038,0.3656839335568218,8.788183761779715,1.5795308326644726,2.760726364103654,6.50798903784189,0.8482561897080424,1.3073960723656164,0.9371243763275625,1.0658529396806453,1.095382231684207,0.4318966699919887,10.111740542606036,1.462380342474733,3.254709169062675,7.849416888105707,1.013912062460534,1.2329753682419138,1.037023229821035,1.1137205169698952,1.1922276793462658,Y
859,38705909,Team1,296560,2214115,1147586.75,1222641.5,1713713.0,13,280,20.0,70.5,154.75,209,4886,302.75,1185.5,2438.75,83,2114,257.0,739.5,1405.75,289,3729,385.25,1357.5,2935.75,914.8188414911776,1125.167921168974,955.7306023005596,1007.0410886177549,1063.8004572033933,37637,829481,62954.25,253435.5,499799.25,0.994140625,2.819277108433735,1.3351451989930472,1.8103874374993336,2.2148294376682167,0.39540790447455254,1.1453576111824244,0.6489591703584636,0.8320490892599074,0.9619067476688608,0.3689463511065413,18.6483534666723,0.6262087032257339,2.126248585761253,4.505532128945115,1.0743202776001501,1.2693669333946616,1.140694018998162,1.2389954620912111,1.2664051465215291,0.4592956461186124,16.626407171703608,0.7168232169256794,2.403606086996051,4.215531101773426,0.8810509296745801,1.4453349708910095,1.0155141622873547,1.0883498481643141,1.1476282435773841,N
860,38706192,Team0,928449,3159809,1585815.25,2196883.0,2530453.0,20,236,31.5,44.5,140.75,293,2642,382.25,509.0,2076.5,122,2011,397.0,481.0,1343.5,271,5441,628.5,883.0,1814.0,797.7375824158106,1410.1758532714996,842.7284946981633,922.4220724632219,956.7782057246377,37302,761046,108809.75,171113.0,429856.25,0.9568527918781726,2.401639344262295,1.0139986532941134,1.1945504759792365,1.552308969410459,0.5057491213125285,1.190883010768518,0.8076338659095145,0.9789845042513683,1.1569752249918266,0.3575562167832991,8.694730739714958,1.1451576647194317,1.6732815621997434,3.3621156415167976,1.0008934421799809,1.63787893336482,1.0457659007521682,1.0635869042379122,1.16219650558671,0.5064208692575314,9.382001621220606,1.229116614688268,1.7119981801875357,3.1825365503377836,0.9404004991035706,1.6378510872155656,1.0719960372097985,1.11778494820468,1.1760555022840589,Y
861,38706192,Team1,990423,3496575,2107329.75,2978189.0,3038760.25,10,802,13.25,158.5,591.0,143,15854,209.25,2365.5,7970.25,140,11628,177.0,1271.5,7777.25,219,15988,287.5,3300.5,9381.75,530.3487399268577,1122.5878270535277,753.0171247055474,928.7999061409087,1069.8951169630611,43471,2873970,48544.25,552597.5,2077152.5,0.8218390804597702,1.906661009758167,0.9832109856032456,1.2193509548697805,1.610501130276672,0.7248588953556878,1.384184404274184,0.8997097600424628,1.078269942533907,1.2352759059196092,0.549313514607386,31.408436260653602,1.1357388397838077,3.8784631396130202,17.064665107967997,0.7017319635442159,1.3415045000678025,0.9445556280131173,1.0965171844351111,1.1711256611370646,0.6262473391594888,28.422542852233413,1.191143940681205,3.693549881450713,17.311697757921586,0.8169313373768079,1.1157653993635717,0.9059950349501522,1.035533825883062,1.069220892520186,N
862,38706296,Team0,175972,2987122,1313663.0,1922515.0,2326607.25,6,287,41.75,58.5,73.0,78,4213,607.25,825.0,934.75,33,3424,317.5,494.0,867.75,66,6308,799.25,1075.5,1242.25,873.501691403268,1186.6962851005924,936.746233211698,1028.2866565022182,1095.5524923938328,15065,1020538,131600.5,191187.0,222221.75,0.9788092835519677,2.3636363636363638,1.3349727766205008,1.670215556101959,1.9691130298273154,0.513880648798953,1.2052426061979034,0.7109544307150025,0.8280296859603685,0.8934826155068806,0.14440470767895558,8.37802473599173,1.671963914604318,1.9866495525577996,2.2083814874919248,0.9857122442434669,1.2916171272048007,1.0825960136291324,1.1736067685193015,1.2248636798361723,0.12333497184869768,9.059062539803845,1.848395658022839,2.091678486665259,2.5876385575048304,1.0054051418987482,1.3102808697724524,1.0777864096053356,1.1274919290961796,1.148676340824689,Y
863,38706296,Team1,221787,2648810,525757.5,1328288.0,2295382.75,11,676,13.0,26.0,72.0,130,6994,137.0,316.5,961.0,84,5162,126.25,255.5,357.75,239,10681,280.75,517.5,1376.75,743.5800084387008,1099.7278373439808,760.1151742496189,790.3644439970423,938.9277087596109,39998,2292607,46087.75,80095.5,215817.5,0.6782178217821783,2.983957219251337,1.3552848117047274,1.452027345591702,1.590788257050393,0.3812309475002673,1.6436672965177337,0.8414828891447244,0.958559569003619,1.0984068038156725,0.49235585714923336,23.189326832870158,0.52040218018154,0.5820812223400855,4.953785859702517,0.8982170434106551,1.4551070202788745,0.9093274045605182,0.9513816401693886,1.1244605998147919,0.4240829799161855,23.13866289962057,0.5348568365311762,0.6668064770421792,5.565540863801928,0.9941851012378239,1.2414042096044586,1.0708589501556969,1.1756147948537534,1.2198199194568342,N
864,38706305,Team0,211060,2893747,753182.0,1542791.5,2333046.0,2,177,14.25,22.5,44.25,13,3307,203.5,324.5,468.75,7,2408,231.5,312.0,412.75,21,2852,353.75,524.0,667.25,546.3036129297445,955.9178715798356,886.034151686099,894.5183596044877,917.3539985707592,2593,640178,59803.75,75380.0,115683.75,0.5880281690140845,1.8571428571428572,1.0346547314578005,1.2736259569550774,1.4402973344304033,0.5896461228691025,2.7795747029428495,0.8476891467045693,1.0764126049411764,1.098320825795412,0.03782126960073369,6.475290738104329,0.5835657557575361,0.7731227759107596,1.2231320755045987,0.6143200197752938,1.3575331060020206,0.9743123267869942,1.0824208147199137,1.15081631692862,0.04563705301053614,6.178397770781562,0.6316562120495747,0.93218405824875,1.2244919461336456,0.6091167864184881,2.053331500650981,1.0510092716066644,1.106861877661339,1.226508811991635,Y
865,38706305,Team1,615281,3927884,2234934.75,2479256.0,2599426.75,3,132,21.0,42.5,59.5,34,1416,441.25,667.5,1027.25,58,1445,221.25,509.5,734.0,95,2774,478.75,776.0,1096.5,707.5838032789188,1106.5621172578506,872.6213869593146,993.6106567685292,1060.6329512608856,17528,463108,79541.75,137801.5,232857.0,0.5862068965517241,2.187074829931973,0.9491889404816121,1.2754826393031857,1.8166164887099596,0.6319217680329909,1.9320691652646682,0.8054322751731907,1.0516689175555576,1.2325317319568043,0.21071421782921843,11.748751424727311,0.6673705431686626,1.2873502216355648,1.8459449271073347,0.9410628492773319,1.313120522320725,1.0921317520194527,1.1315127855279525,1.1926486445233362,0.20075337582311528,12.549856752872177,0.7149188965204609,1.2914693153881884,1.93425192911557,0.7113273134811244,1.2238371689025087,0.8243411866859981,0.9860982985307434,1.051089229077583,N
866,38706334,Team0,260763,3182261,1532374.5,2267262.5,2584584.25,18,656,41.25,75.0,205.5,211,9941,485.5,1482.5,2415.75,123,10945,421.5,1291.5,2304.0,296,9683,856.0,1419.5,3614.25,754.8226956450562,1096.1753774924985,833.399449285723,903.9835728866401,993.766379929551,61414,2337481,143842.25,295452.0,665062.0,0.8830022075055187,1.805352798053528,0.9421169548124746,1.0468098174142229,1.5490747816030235,0.7084123293658022,1.6301808819194297,0.9646164890873269,1.3491117629928056,1.3971087195099494,0.7760470241332843,17.797519086664728,1.6427370112894053,3.2059449408538807,6.953448591533124,0.846248442026692,1.309941339404521,0.9163742955528711,1.0672897190037411,1.169115150908471,0.6573376325929385,16.728221822129708,1.793602224355222,3.263628246891808,7.740767870368742,0.9593190559514186,1.1671030198443257,1.0661476202285507,1.094386823001631,1.1211973770462076,Y
