,account_id,match_id,team,hero_id,pm_kills,pm_deaths,pm_assists,pm_denies,pm_net_worth,winning_team,pm_win,p_total_matches_played,p_total_kills,p_total_deaths,p_total_assists,p_total_avg_kd,p_total_win_rate,p_total_time_played,matches_played,ph_wins,ph_kills,ph_deaths,ph_assists,ph_damage_per_min,ph_time_played,ph_total_kd,h_total_kd,ph_kd_ratio,h_avg_total_time_played,ph_time_played_ratio,h_total_damage_per_min,ph_damage_per_min_ratio,h_total_assists,ph_assists_ratio,ph_win_rate,h_total_win_rate,ph_win_rate_ratio
2588,141706498,38728601,Team0,1,2,6,3,2,21425,Team1,N,1456,9760,8952,16223,1.0902591599642537,0.5130494505494505,2719643,268,116,1429,1598,2517,790.702919996168,496414,0.8942428035043805,1.1797026518788762,1.3192196205055593,108048.25944937005,4.594372945291292,863.1098469805887,0.9161092562693829,523.3826411572562,4.80910103253451,0.43283582089552236,0.5133542795328597,0.8431522598572525
2589,173357955,38728601,Team0,13,6,9,6,4,21032,Team1,N,1772,13173,13429,17241,0.9809367786134484,0.5299097065462754,3248474,378,198,3258,3039,3215,924.3827583537576,696795,1.0720631786771964,1.4806421331348607,1.381114623264838,131337.46274509805,5.30537887238123,871.3810577638053,1.0608249400393999,578.8421568627451,5.554191176096975,0.5238095238095238,0.520136512149515,1.0070616301186583
2590,145596499,38728601,Team1,19,15,6,8,2,28639,Team1,Y,1547,18462,13940,13003,1.324390243902439,0.5319974143503555,2947704,1274,687,15854,11628,10410,1122.5878270535277,2421627,1.3634330925352598,1.4216870592887219,1.0427259445823929,117060.16373681567,20.68702898318596,836.8125690199248,1.3415045000678025,493.87192365645404,21.078339345407652,0.5392464678178964,0.48329735634881715,1.1157653993635717
2591,167167041,38728601,Team1,2,3,5,13,1,37069,Team1,Y,399,2804,2194,4542,1.2780309936189609,0.5413533834586466,773107,38,25,249,210,538,1003.8859725519516,75741,1.1857142857142857,1.2387810722883739,1.0447551212070623,97638.63742690059,0.7757277446308614,944.0723000913416,1.063357088704777,560.8196881091618,0.9593101159017798,0.6578947368421053,0.570825214520798,1.1525327194847221
2592,65489576,38728608,Team1,11,2,5,12,0,29525,Team1,Y,1019,3242,5989,10309,0.5413257639004843,0.5142296368989205,2010067,904,471,2756,5205,9490,450.8246345884634,1772467,0.529490874159462,0.8651287366412214,1.633887907916385,83956.42576028622,21.11174914783506,601.8992293133407,0.7490035086151774,587.0512820512821,16.165538327145665,0.5210176991150443,0.5155685689957777,1.0105691666384558
2593,911856667,38728608,Team0,16,4,10,4,2,17521,Team1,N,1311,8150,10696,15980,0.7619670905011219,0.5461479786422578,2224684,60,29,448,507,812,913.9949781841824,107164,0.883629191321499,1.5950722609164418,1.8051375809924912,72951.8817016317,1.4689682774502453,886.1629715005514,1.031407323007982,404.59382284382286,2.0069510559814945,0.48333333333333334,0.5415430737777855,0.8925113379469835
2594,1888261838,38728608,Team0,31,2,8,0,1,20042,Team1,N,391,3143,2205,4139,1.4253968253968254,0.5063938618925832,731101,104,41,800,502,1199,787.9149739062209,193496,1.593625498007968,1.3820601933510652,0.8672427713277935,168409.29808714133,1.1489626891021056,842.696537330925,0.9349925376479962,1047.4447396386822,1.1446904591965368,0.3942307692307692,0.5087617252157195,0.7748829160912446
2595,1698601565,38728608,Team0,50,4,3,4,4,25460,Team1,N,26,203,151,272,1.3443708609271523,0.6153846153846154,45218,12,8,94,62,109,1110.107783938488,20314,1.5161290322580645,1.1674173356794832,0.7699986682141272,93536.49970913322,0.21717725233646382,963.7244609742517,1.1518933355870764,504.64863292611983,0.21599186619803548,0.6666666666666666,0.4735682854657118,1.4077519274988188
2596,1923434013,38728608,Team0,2,1,8,3,4,21083,Team1,N,51,466,233,521,2.0,0.7058823529411765,88118,32,25,339,133,364,1223.4229421854216,55822,2.5488721804511276,1.2387810722883739,0.4860114531396865,97638.63742690059,0.5717203913439741,944.0723000913416,1.2958996276736983,560.8196881091618,0.6490499668926539,0.78125,0.570825214520798,1.3686326043881076
2597,207932830,38728608,Team1,6,2,4,14,1,28519,Team1,Y,655,4212,4500,6439,0.936,0.5267175572519084,1132458,230,135,1600,1562,2225,645.3486296565865,392123,1.0243277848911652,1.1386465314294023,1.111603676307954,95625.94366197183,4.100592213616377,786.5097756772027,0.8205220705628569,513.9842903575297,4.328926081480584,0.5869565217391305,0.538333062278385,1.090322261194504
2598,288422074,38728608,Team0,25,3,5,3,4,23408,Team1,N,1693,11467,8393,20024,1.3662575956153935,0.5215593620791494,2921678,100,60,787,531,918,934.6735729720588,167192,1.4821092278719397,1.4791189699635048,0.997982430814004,92429.59989727786,1.8088577705173423,958.547073322174,0.9750940762174846,468.8587570621469,1.9579457270930738,0.6,0.5599994903789741,1.0714295464696868
2599,1098006019,38728608,Team1,4,10,3,11,2,32410,Team1,Y,1896,17403,11181,18358,1.556479742420177,0.5379746835443038,3452258,20,7,151,153,198,1019.474467120855,35065,0.9869281045751634,1.232645312245529,1.2489717402222908,83179.21393307735,0.4215596462382043,1046.757534083371,0.9739356383172276,450.95831047723533,0.4390649765173696,0.35,0.5239606270298994,0.6679891235034107
2600,1544988058,38728608,Team1,7,8,3,12,7,30107,Team1,Y,890,5993,5403,9880,1.1091985933740514,0.4898876404494382,1689878,67,34,450,337,720,847.4438270489915,129848,1.3353115727002967,1.5073317802673096,1.1288240221112964,98864.75,1.3133902629602563,855.6992662286185,0.9903524059147417,461.6083499005964,1.5597638131005345,0.5074626865671642,0.5417959066737625,0.9366307133669952
2601,1076701299,38728608,Team0,1,6,9,4,3,26478,Team1,N,1381,13038,11626,11683,1.1214519181145708,0.502534395365677,2587820,44,23,356,410,422,1055.1284455697346,85885,0.8682926829268293,1.1797026518788762,1.3586463125571329,108048.25944937005,0.7948762935903151,863.1098469805887,1.2224729555118428,523.3826411572562,0.8062934587721746,0.5227272727272727,0.5133542795328597,1.0182583326332493
2602,1048763171,38728608,Team1,13,12,3,14,3,34397,Team1,Y,1162,9020,6937,11240,1.3002738936139542,0.53184165232358,2005564,149,81,1430,926,1274,1019.6538207450728,265188,1.5442764578833694,1.4806421331348607,0.9587934372607559,131337.46274509805,2.019134483469361,871.3810577638053,1.170158349966632,578.8421568627451,2.2009454302791744,0.5436241610738255,0.520136512149515,1.0451567009346172
2603,97533101,38728608,Team1,12,8,2,17,2,31897,Team1,Y,1573,14226,9189,16916,1.5481554031994775,0.5588048315321043,2714842,23,11,199,135,199,1070.1094710276093,36778,1.474074074074074,1.0950570853283332,0.7428779222076632,68559.30610932475,0.5364406684827551,704.1580550437145,1.519700674248733,460.1524115755627,0.4324654070998425,0.4782608695652174,0.4870134216919983,0.9820281090069911
2604,131614199,38728784,Team0,25,0,0,0,0,1275,Team0,Y,3236,23440,17108,29333,1.370119242459668,0.5169962917181706,6155641,2250,1192,17562,12271,20057,887.7939258073689,4261514,1.4311792029989405,1.4791189699635048,1.033496690605977,92429.59989727786,46.105511705514864,958.547073322174,0.9261870913969975,468.8587570621469,42.77834144695619,0.5297777777777778,0.5599994903789741,0.9460326069569384
2605,91484677,38728784,Team1,18,0,0,0,0,400,Team0,N,1422,9780,8222,16321,1.189491607881294,0.5527426160337553,2522960,525,295,3083,3043,6669,742.0615052447458,912001,1.0131449227735787,0.9896774343055016,0.9768369875418882,87529.56506447832,10.419348014904198,668.9318617887956,1.1093230082663335,579.9402110199296,11.499461277691642,0.5619047619047619,0.506888881305875,1.1085363728183424
2606,1220195649,38728784,Team1,31,0,0,0,0,400,Team0,N,927,7062,5558,11632,1.2706009355883412,0.5609492988133765,1780912,802,466,6390,4593,10277,916.6455189640274,1536773,1.3912475506205095,1.3820601933510652,0.9933963173805074,168409.29808714133,9.125226560856607,842.696537330925,1.0877528011059843,1047.4447396386822,9.811496121069899,0.5810473815461347,0.5087617252157195,1.1420815535991145
2607,1583254751,38728784,Team1,6,0,0,0,0,400,Team0,N,297,2134,1880,3639,1.1351063829787231,0.5454545454545454,524469,29,19,190,182,323,814.2046640561634,48109,1.043956043956044,1.1386465314294023,1.0907035195797432,95625.94366197183,0.5030956888651527,786.5097756772027,1.0352123892612966,513.9842903575297,0.6284238760980803,0.6551724137931034,0.538333062278385,1.2170391523422688
2608,124024173,38728784,Team1,15,0,0,0,0,400,Team0,N,507,4954,3414,5852,1.4510837727006445,0.5601577909270217,935558,16,9,151,113,161,863.2897530357677,27757,1.336283185840708,1.085647637946832,0.8124382985959736,121811.28991130821,0.22786886191099442,796.4245771979623,1.0839566956522804,696.319290465632,0.23121576869188637,0.5625,0.48050379394434084,1.1706463238980318
2609,1860786150,38728784,Team1,7,0,0,0,0,400,Team0,N,449,4433,2651,4850,1.6721991701244814,0.6191536748329621,804838,47,26,476,236,400,1162.4911771490454,83791,2.016949152542373,1.5073317802673096,0.747332563325809,98864.75,0.8475316025175809,855.6992662286185,1.3585277246673024,461.6083499005964,0.8665354517225192,0.5531914893617021,0.5417959066737625,1.021032980403821
2610,185989154,38728784,Team0,8,0,0,0,0,1275,Team0,Y,1488,8494,10333,13507,0.8220265169844189,0.519489247311828,2638394,984,550,5620,6616,8916,755.2630446953519,1734249,0.8494558645707376,0.905664147679832,1.0661697510764714,60182.43036303631,28.816533156579958,764.4587973755077,0.9879708982201185,312.17491749174917,28.560910888158244,0.5589430894308943,0.5164735530382393,1.0822298376031476
2611,1513639972,38728784,Team0,2,0,0,0,0,5795,Team0,Y,233,1769,1192,2495,1.484060402684564,0.5579399141630901,424429,23,13,152,136,241,1014.039004210266,38969,1.1176470588235294,1.2387810722883739,1.1083830646790713,97638.63742690059,0.3991145414045238,944.0723000913416,1.0741115951735423,560.8196881091618,0.4297281374206857,0.5652173913043478,0.570825214520798,0.9901759363920917
2612,54151884,38728784,Team0,17,0,0,0,0,1275,Team0,Y,1425,11523,9978,16306,1.154840649428743,0.5108771929824562,2484181,71,34,642,388,848,1199.2262386977636,130216,1.6546391752577319,1.7113974785090669,1.0343025259525203,67900.5739333723,1.917745203859027,950.6872378996516,1.2614308795679303,348.1899473991818,2.435452276362855,0.4788732394366197,0.4706639196548228,1.0174419993523562
2613,87624911,38728784,Team1,10,0,0,0,0,400,Team0,N,1050,7661,6301,11512,1.215838755753055,0.540952380952381,1841310,18,7,101,109,227,872.2044623887587,31685,0.926605504587156,1.114764453578859,1.2030626281197587,102012.12151067324,0.31060034367273587,829.2689650335077,1.0517751165974432,653.1740558292282,0.3475337055630834,0.3888888888888889,0.4813086155966965,0.8079823969217103
2614,1555744383,38728784,Team0,1,0,0,0,0,5557,Team0,Y,511,4823,2949,5726,1.6354696507290607,0.6223091976516634,932187,369,227,3541,2105,4031,1151.1765829649817,675879,1.682185273159145,1.1797026518788762,0.701291748716474,108048.25944937005,6.255343708861019,863.1098469805887,1.333754431133111,523.3826411572562,7.701822114480179,0.6151761517615176,0.5133542795328597,1.198346203174372
2615,108815945,38728784,Team0,12,0,0,0,0,1275,Team0,Y,737,6379,5046,7177,1.264169639318272,0.5508819538670285,1297127,18,11,141,110,203,1017.8275673314732,30198,1.2818181818181817,1.0950570853283332,0.8542998538022458,68559.30610932475,0.44046536806901504,704.1580550437145,1.445453275782361,460.1524115755627,0.44115817910184935,0.6111111111111112,0.4870134216919983,1.2548136948422663
2616,217021090,38728843,Team1,27,16,3,18,0,45037,Team1,Y,953,7469,5229,9332,1.428380187416332,0.5561385099685204,1621583,260,141,2031,1517,2290,897.8053992426743,430211,1.3388266315095583,1.2146269880702527,0.9072324672095389,104324.85368477677,4.123763272171998,860.9768552150966,1.0427753008742342,535.1280258203335,4.2793497808108745,0.5423076923076923,0.5087967641490806,1.0658630921418217
2617,323155499,38728843,Team1,13,8,3,16,2,26766,Team1,Y,1314,11989,8170,14806,1.4674418604651165,0.5958904109589042,2515900,153,102,1750,934,1371,847.8714814700874,294891,1.873661670235546,1.4806421331348607,0.7902398584845486,131337.46274509805,2.245292347182992,871.3810577638053,0.9730203266593266,578.8421568627451,2.368521338236066,0.6666666666666666,0.520136512149515,1.2817148019692013
2618,1850282852,38728843,Team1,11,2,9,29,0,28824,Team1,Y,308,2275,1892,4755,1.202431289640592,0.6590909090909091,549805,39,28,223,234,740,666.3936043200721,68580,0.9529914529914529,0.8651287366412214,0.9078032483141067,83956.42576028622,0.8168523061690448,601.8992293133407,1.107151449720758,587.0512820512821,1.260537235204193,0.717948717948718,0.5155685689957777,1.3925377944336976
2619,1056765148,38728843,Team0,1,4,13,3,8,27764,Team1,N,1563,11943,12412,12590,0.9622139864647116,0.5220729366602687,2996370,623,330,4739,4750,5235,935.3631389431677,1184234,0.9976842105263158,1.1797026518788762,1.1824409361520705,108048.25944937005,10.960232085505423,863.1098469805887,1.0837127420285404,523.3826411572562,10.002242314389417,0.5296950240770465,0.5133542795328597,1.03183132038766
2620,79760731,38728843,Team0,52,5,13,11,1,26816,Team1,N,533,5331,3967,5768,1.3438366523821528,0.5272045028142589,1092700,66,30,478,480,796,798.4553217955906,130121,0.9958333333333333,1.4423781039386374,1.4484131587668325,79136.9570273003,1.6442507380604925,935.6628833196916,0.8533579091677823,450.30131445904954,1.7677052552161456,0.45454545454545453,0.514792616191174,0.882968092876946
2621,1883657666,38728843,Team0,31,6,10,9,1,27914,Team1,N,89,1183,705,1163,1.6780141843971632,0.6853932584269663,168922,8,6,100,59,118,1201.280420710351,14399,1.694915254237288,1.3820601933510652,0.8154155140771285,168409.29808714133,0.08550002977002738,842.696537330925,1.4255195880063418,1047.4447396386822,0.11265510774411287,0.75,0.5087617252157195,1.4741674989052946
2622,320744850,38728843,Team0,17,5,7,9,0,22126,Team1,N,941,7453,4446,9326,1.6763382816014396,0.5281615302869288,1657116,68,36,589,287,732,1137.268114409506,122889,2.052264808362369,1.7113974785090669,0.833906750988289,67900.5739333723,1.8098374267143205,950.6872378996516,1.1962589472875083,348.1899473991818,2.1023007857283136,0.5294117647058824,0.4706639196548228,1.1248190961698197
2623,277803056,38728843,Team1,58,7,6,11,1,29701,Team1,Y,1792,17330,13378,17574,1.2954103752429362,0.5396205357142857,3304523,936,526,9878,7309,9099,1036.5263608205737,1722462,1.3514844711998906,1.3717884169150592,1.0150234398898732,44480.12,38.72431099556386,851.5326951984266,1.2172478715911659,193.84825396825397,46.93877718130038,0.561965811965812,0.5322143842489293,1.0559012093573314
2624,907210747,38728843,Team1,35,11,3,15,0,37047,Team1,Y,1392,13027,8457,11552,1.5403807496748256,0.4920977011494253,2575758,598,315,5681,3301,5226,998.7856109286306,1095331,1.7209936382914268,1.1325922692930812,0.6581036931766346,83183.75561257216,13.167606967657214,751.8985621654197,1.3283515372767731,473.21744708146247,11.043548863701057,0.5267558528428093,0.46860752710598474,1.1240874769894023
2625,1904092000,38728843,Team1,15,16,8,14,1,34025,Team1,Y,106,1217,562,1506,2.165480427046264,0.7169811320754716,185780,62,44,726,357,863,1208.1538018740098,108014,2.033613445378151,1.085647637946832,0.5338515244449299,121811.28991130821,0.8867322567443943,796.4245771979623,1.5169720227929462,696.319290465632,1.239373965099987,0.7096774193548387,0.48050379394434084,1.4769444659932158
2626,164072337,38728843,Team0,7,8,8,8,5,34945,Team1,N,905,8198,5893,8589,1.391142032920414,0.5524861878453039,1552333,94,60,853,536,856,968.1883437941486,153968,1.5914179104477613,1.5073317802673096,0.9471627599335029,98864.75,1.55735992858931,855.6992662286185,1.1314586584388588,461.6083499005964,1.854385866686191,0.6382978723404256,0.5417959066737625,1.178114977389024
2627,1837860425,38728843,Team0,25,4,9,7,8,25495,Team1,N,1231,11634,7379,15032,1.5766364005962867,0.5385865150284321,2207035,68,42,808,463,688,1118.4031239989747,123103,1.7451403887688985,1.4791189699635048,0.847564459273642,92429.59989727786,1.3318568958083903,958.547073322174,1.166769118727539,468.8587570621469,1.4673928760784691,0.6176470588235294,0.5599994903789741,1.1029421801893835
2628,450871828,38728846,Team1,3,9,8,5,1,29360,Team0,N,1963,11658,9635,23801,1.209963674104826,0.5165562913907285,3825107,486,258,2976,2129,6243,929.906828805998,944111,1.3978393612024425,1.6344682232093517,1.1692818707031956,81237.98959474261,11.621545593505171,889.2817999478051,1.045682964455786,467.7480832420591,13.346928023153982,0.5308641975308642,0.5037525083274689,1.0538194624447828
2629,1066002321,38728846,Team1,52,5,5,6,1,29515,Team0,N,1706,11119,10508,15887,1.0581461743433571,0.5386869871043376,3118615,159,78,971,957,1600,901.7269861878874,303270,1.0146290491118077,1.4423781039386374,1.421581715210377,79136.9570273003,3.832217100480365,935.6628833196916,0.9637306366034303,450.30131445904954,3.5531763923942625,0.49056603773584906,0.514792616191174,0.9529391492936097
2630,1220195649,38728846,Team1,31,4,4,11,0,29694,Team0,N,927,7062,5558,11632,1.2706009355883412,0.5609492988133765,1780912,802,466,6390,4593,10277,916.6455189640274,1536773,1.3912475506205095,1.3820601933510652,0.9933963173805074,168409.29808714133,9.125226560856607,842.696537330925,1.0877528011059843,1047.4447396386822,9.811496121069899,0.5810473815461347,0.5087617252157195,1.1420815535991145
2631,1614524720,38728846,Team0,2,7,8,9,1,37749,Team0,Y,1015,7741,7230,8805,1.0706777316735825,0.5152709359605911,2061910,70,41,484,531,652,906.4222099012244,139524,0.911487758945386,1.2387810722883739,1.3590759284816665,97638.63742690059,1.4289834810984314,944.0723000913416,0.9601194842953507,560.8196881091618,1.1625840066318966,0.5857142857142857,0.570825214520798,1.0260834154041127
2632,124024173,38728846,Team0,15,7,9,8,2,30922,Team0,Y,507,4954,3414,5852,1.4510837727006445,0.5601577909270217,935558,16,9,151,113,161,863.2897530357677,27757,1.336283185840708,1.085647637946832,0.8124382985959736,121811.28991130821,0.22786886191099442,796.4245771979623,1.0839566956522804,696.319290465632,0.23121576869188637,0.5625,0.48050379394434084,1.1706463238980318
2633,205049250,38728846,Team0,12,2,8,14,1,28082,Team0,Y,1181,7627,7789,12825,0.9792014379252792,0.4987298899237934,2343156,15,7,51,99,184,580.0009782212526,28085,0.5151515151515151,1.0950570853283332,2.125699047990294,68559.30610932475,0.40964533618843263,704.1580550437145,0.8236801014585367,460.1524115755627,0.39986751209231663,0.4666666666666667,0.4870134216919983,0.9582213669704579
2634,288625796,38728846,Team1,60,2,8,9,5,25550,Team0,N,1433,8920,5976,15538,1.4926372155287817,0.5122121423586881,2815194,78,39,430,296,978,819.8497975105706,155445,1.4527027027027026,1.13757683799545,0.7830761489457052,39417.63539445629,3.943539444830875,755.7711027558753,1.0847858492088889,221.03837953091684,4.424570982086874,0.5,0.4840776176877045,1.0328922092873287
2635,1826426616,38728846,Team0,18,13,2,10,1,46018,Team0,Y,411,3793,2087,4682,1.8174413033061807,0.5620437956204379,718201,12,8,95,58,198,745.7796396772428,21911,1.6379310344827587,0.9896774343055016,0.6042241177865167,87529.56506447832,0.2503268465216221,668.9318617887956,1.114881323910851,579.9402110199296,0.341414504870737,0.6666666666666666,0.506888881305875,1.3152126457166773
2636,153125220,38728846,Team0,10,5,7,9,1,30737,Team0,Y,407,2677,2088,4774,1.282088122605364,0.5405405405405406,776367,305,163,1955,1536,3724,860.0903180246835,581031,1.2727864583333333,1.114764453578859,0.8758456269550524,102012.12151067324,5.695705484756616,829.2689650335077,1.0371668955318138,653.1740558292282,5.701389953819042,0.5344262295081967,0.4813086155966965,1.110360820875081
2637,1883365566,38728846,Team1,27,11,8,12,6,28703,Team0,N,162,1285,873,1778,1.4719358533791524,0.5493827160493827,305286,156,86,1251,841,1697,1020.464635637691,292864,1.4875148632580262,1.2146269880702527,0.8165477993341986,104324.85368477677,2.8072313514563323,860.9768552150966,1.185240496833971,535.1280258203335,3.171203745867272,0.5512820512820513,0.5087967641490806,1.083501488465682
2638,207717158,38728846,Team1,50,6,6,12,2,30247,Team0,N,491,4064,3039,5120,1.3372820006581112,0.5560081466395111,957868,98,51,773,454,1131,1249.952034602469,190490,1.7026431718061674,1.1674173356794832,0.6856500263887263,93536.49970913322,2.0365312000380524,963.7244609742517,1.2970014617444319,504.64863292611983,2.241163308898882,0.5204081632653061,0.4735682854657118,1.0989083923842822
2639,338903669,38728846,Team0,1,5,4,9,5,32377,Team0,Y,2263,22204,14649,22309,1.5157348624479487,0.5338046840477243,4358744,136,66,887,906,1243,912.3069692469694,259108,0.9790286975717439,1.1797026518788762,1.2049724944783111,108048.25944937005,2.398076575415956,863.1098469805887,1.0569998389411113,523.3826411572562,2.3749354721654337,0.4852941176470588,0.5133542795328597,0.9453395773551649
2640,1583254751,38728936,Team1,6,9,7,7,4,38421,Team0,N,297,2134,1880,3639,1.1351063829787231,0.5454545454545454,524469,29,19,190,182,323,814.2046640561634,48109,1.043956043956044,1.1386465314294023,1.0907035195797432,95625.94366197183,0.5030956888651527,786.5097756772027,1.0352123892612966,513.9842903575297,0.6284238760980803,0.6551724137931034,0.538333062278385,1.2170391523422688
2641,1860786150,38728936,Team1,1,1,7,15,1,36758,Team0,N,449,4433,2651,4850,1.6721991701244814,0.6191536748329621,804838,21,15,199,124,217,1284.845085515946,37162,1.6048387096774193,1.1797026518788762,0.7350910996632194,108048.25944937005,0.34393890460969073,863.1098469805887,1.4886229024158522,523.3826411572562,0.4146106174255021,0.7142857142857143,0.5133542795328597,1.391408901734875
2642,185989154,38728936,Team1,12,5,8,6,2,43918,Team0,N,1488,8494,10333,13507,0.8220265169844189,0.519489247311828,2638394,56,28,312,356,519,597.3064287236073,97421,0.8764044943820225,1.0950570853283332,1.2494882127464315,68559.30610932475,1.4209741248642795,704.1580550437145,0.8482561897080424,460.1524115755627,1.1278871672603932,0.5,0.4870134216919983,1.0266657503254906
2643,159068073,38728936,Team0,58,12,5,13,6,49218,Team0,Y,716,5477,3281,6235,1.6693081377628771,0.5418994413407822,1373523,338,203,2825,1425,2784,862.4256467903167,616279,1.9824561403508771,1.3717884169150592,0.6919640687093661,44480.12,13.855155966305846,851.5326951984266,1.012792170697981,193.84825396825397,14.361749167242582,0.6005917159763313,0.5322143842489293,1.1284770456249456
2644,54151884,38728936,Team0,17,4,5,16,2,42958,Team0,Y,1425,11523,9978,16306,1.154840649428743,0.5108771929824562,2484181,71,34,642,388,848,1199.2262386977636,130216,1.6546391752577319,1.7113974785090669,1.0343025259525203,67900.5739333723,1.917745203859027,950.6872378996516,1.2614308795679303,348.1899473991818,2.435452276362855,0.4788732394366197,0.4706639196548228,1.0174419993523562
2645,87624911,38728936,Team0,10,9,8,12,4,44327,Team0,Y,1050,7661,6301,11512,1.215838755753055,0.540952380952381,1841310,18,7,101,109,227,872.2044623887587,31685,0.926605504587156,1.114764453578859,1.2030626281197587,102012.12151067324,0.31060034367273587,829.2689650335077,1.0517751165974432,653.1740558292282,0.3475337055630834,0.3888888888888889,0.4813086155966965,0.8079823969217103
2646,1850177863,38728936,Team1,13,4,8,6,0,37465,Team0,N,735,5201,4288,7335,1.212919776119403,0.5469387755102041,1342929,40,17,285,246,322,904.7119595079756,70106,1.1585365853658536,1.4806421331348607,1.2780279464953535,131337.46274509805,0.5337852470628499,871.3810577638053,1.0382506613463762,578.8421568627451,0.5562829109496815,0.425,0.520136512149515,0.8170931862553659
2647,1389783772,38728936,Team0,2,7,7,11,0,46090,Team0,Y,2301,18188,17186,22880,1.0583032701035726,0.5623641894828335,4147542,112,62,725,865,1237,957.9437004115898,200956,0.838150289017341,1.2387810722883739,1.4779939690061288,97638.63742690059,2.0581606349274417,944.0723000913416,1.0146931546650677,560.8196881091618,2.2057000248522334,0.5535714285714286,0.570825214520798,0.9697739596807162
2648,91484677,38728936,Team0,18,4,4,21,0,47248,Team0,Y,1422,9780,8222,16321,1.189491607881294,0.5527426160337553,2522960,525,295,3083,3043,6669,742.0615052447458,912001,1.0131449227735787,0.9896774343055016,0.9768369875418882,87529.56506447832,10.419348014904198,668.9318617887956,1.1093230082663335,579.9402110199296,11.499461277691642,0.5619047619047619,0.506888881305875,1.1085363728183424
2649,924812291,38728936,Team0,25,7,1,18,4,56172,Team0,Y,1838,16470,9774,17421,1.6850828729281768,0.559847660500544,3242463,294,163,2428,1427,3017,1048.031470962724,525336,1.7014716187806587,1.4791189699635048,0.8693174506334108,92429.59989727786,5.683633820592483,958.547073322174,1.0933542025540917,468.8587570621469,6.434773702222008,0.5544217687074829,0.5599994903789741,0.9900397736653002
2650,246214695,38728936,Team1,27,5,6,5,3,41204,Team0,N,913,8074,4359,9385,1.852259692590044,0.5980284775465499,1643657,91,53,804,469,987,1015.4503784721816,159240,1.7142857142857142,1.2146269880702527,0.7085324097076474,104324.85368477677,1.52638603722515,860.9768552150966,1.1794165805055155,535.1280258203335,1.8444184426464336,0.5824175824175825,0.5087967641490806,1.1446959246913184
2651,176115006,38728936,Team1,7,6,7,6,5,42913,Team0,N,703,5439,3729,6970,1.4585679806918743,0.5761024182076814,1203665,101,67,871,462,942,1063.9522289511622,174728,1.8852813852813852,1.5073317802673096,0.7995261566974708,98864.75,1.7673437701506352,855.6992662286185,1.2433716738362897,461.6083499005964,2.0406909888065328,0.6633663366336634,0.5417959066737625,1.2243841794712993
2652,1379380193,38728955,Team0,50,14,5,12,7,37818,Team0,Y,2016,15631,13389,17379,1.1674508925237137,0.5203373015873016,3417932,392,207,3283,2410,3287,1084.6230789889782,658045,1.362240663900415,1.1674173356794832,0.8569831797098856,93536.49970913322,7.035168111339388,963.7244609742517,1.1254493612131702,504.64863292611983,6.513442790760942,0.5280612244897959,0.4735682854657118,1.1150688099193449
2653,120853284,38728955,Team0,1,6,5,19,3,32751,Team0,Y,1564,16165,8857,16920,1.8251100824206845,0.5671355498721228,3051636,76,43,693,428,818,1096.503545242086,147543,1.6191588785046729,1.1797026518788762,0.7285898052008067,108048.25944937005,1.365528706819536,863.1098469805887,1.2704101906356147,523.3826411572562,1.5629100693735516,0.5657894736842105,0.5133542795328597,1.1021423142689404
2654,165610860,38728955,Team0,6,4,10,15,4,28146,Team0,Y,861,5515,6472,9455,0.852132262051916,0.519163763066202,1676439,215,135,1731,1603,2200,725.0754423122663,424419,1.0798502807236432,1.1386465314294023,1.0544485210175227,95625.94366197183,4.438324828461602,786.5097756772027,0.9218899303418828,513.9842903575297,4.280286462587544,0.627906976744186,0.538333062278385,1.1663912561615624
2655,414687547,38728955,Team1,13,9,8,6,6,28914,Team0,N,1439,11878,8749,12854,1.3576408732426564,0.5059068797776234,2723141,605,331,5345,3685,4887,817.129750876014,1133037,1.4504748982360922,1.4806421331348607,1.0207981778488235,131337.46274509805,8.626914029845523,871.3810577638053,0.9377410073303469,578.8421568627451,8.442716105003395,0.547107438016529,0.520136512149515,1.0518535523598487
2656,1094520258,38728955,Team1,35,8,6,8,3,25257,Team0,N,985,7435,6142,10428,1.210517746662325,0.5553299492385787,1803167,265,155,1357,1284,2977,606.1660908118167,466169,1.0568535825545171,1.1325922692930812,1.0716643137599973,83183.75561257216,5.604086958650669,751.8985621654197,0.8061806755768987,473.21744708146247,6.2909768402675175,0.5849056603773585,0.46860752710598474,1.2481781161083882
2657,95947783,38728955,Team0,2,5,10,13,2,29993,Team0,Y,2038,16267,17695,21081,0.9192992370726194,0.5309126594700687,3708147,79,37,432,717,692,775.6925425784015,141384,0.602510460251046,1.2387810722883739,2.056032474145287,97638.63742690059,1.4480333167886574,944.0723000913416,0.8216452728285228,560.8196881091618,1.2339081788179027,0.46835443037974683,0.570825214520798,0.8204865840989971
2658,914316537,38728955,Team0,12,5,7,12,0,30776,Team0,Y,1915,14511,13946,20744,1.0405134088627563,0.5352480417754569,3722740,17,12,133,106,188,1020.1965913673838,29459,1.2547169811320755,1.0950570853283332,0.8727522634947618,68559.30610932475,0.4296863791623655,704.1580550437145,1.4488176114154505,460.1524115755627,0.40856028409432354,0.7058823529411765,0.4870134216919983,1.4494104710477516
