match_id,start_time,game_mode,match_mode,duration_s,winning_team
38545886,2025-08-05 16:33:36,Normal,Unranked,1509,Team0
38546016,2025-08-05 16:37:59,Normal,Unranked,1524,Team1
38546185,2025-08-05 16:44:31,Normal,Unranked,1833,Team1
38546247,2025-08-05 16:46:28,Normal,Unranked,1877,Team1
38546249,2025-08-05 16:46:38,Normal,Unranked,1498,Team1
38546266,2025-08-05 16:47:18,Normal,Unranked,1913,Team1
38546340,2025-08-05 16:50:36,Normal,Unranked,1966,Team0
38546452,2025-08-05 16:55:13,Normal,Unranked,1435,Team1
38546460,2025-08-05 16:55:35,Normal,Unranked,1823,Team1
38546619,2025-08-05 17:01:33,Normal,Unranked,1794,Team1
38546762,2025-08-05 17:07:13,Normal,Unranked,1951,Team1
38547014,2025-08-05 17:16:23,Normal,Unranked,1691,Team1
38547087,2025-08-05 17:18:51,Normal,Unranked,2027,Team1
38547111,2025-08-05 17:19:20,Normal,Unranked,1166,Team0
38547145,2025-08-05 17:20:26,Normal,Unranked,1728,Team1
38547331,2025-08-05 17:27:27,Normal,Unranked,1604,Team0
38547448,2025-08-05 17:32:21,Normal,Unranked,1523,Team0
38547605,2025-08-05 17:38:14,Normal,Unranked,1764,Team0
38547653,2025-08-05 17:40:05,Normal,Unranked,566,Team0
38547681,2025-08-05 17:41:04,Normal,Unranked,2186,Team0
38547708,2025-08-05 17:42:02,Normal,Unranked,1879,Team0
38547801,2025-08-05 17:45:17,Normal,Unranked,1417,Team0
38547894,2025-08-05 17:48:28,Normal,Unranked,1619,Team1
38548012,2025-08-05 17:53:03,Normal,Unranked,2617,Team0
38548077,2025-08-05 17:55:06,Normal,Unranked,1668,Team0
38548078,2025-08-05 17:55:07,Normal,Unranked,2545,Team1
38548288,2025-08-05 18:02:04,Normal,Unranked,1467,Team0
38548499,2025-08-05 18:10:03,Normal,Unranked,1708,Team1
38548561,2025-08-05 18:12:13,Normal,Unranked,1415,Team0
38548709,2025-08-05 18:17:59,Normal,Unranked,1777,Team0
38548777,2025-08-05 18:20:19,Normal,Unranked,1779,Team0
38548804,2025-08-05 18:21:14,Normal,Unranked,1848,Team1
38548855,2025-08-05 18:22:41,Normal,Unranked,1653,Team0
38549311,2025-08-05 18:37:44,Normal,Unranked,1807,Team0
38549447,2025-08-05 18:42:16,Normal,Unranked,2368,Team0
38549458,2025-08-05 18:42:37,Normal,Unranked,1601,Team0
38549537,2025-08-05 18:45:25,Normal,Unranked,2084,Team1
38549693,2025-08-05 18:50:26,Normal,Unranked,1590,Team1
38549789,2025-08-05 18:53:46,Normal,Unranked,1492,Team1
38549790,2025-08-05 18:53:46,Normal,Unranked,1741,Team0
38549835,2025-08-05 18:54:56,Normal,Unranked,1971,Team1
38549974,2025-08-05 18:59:32,Normal,Unranked,1950,Team0
38549993,2025-08-05 19:00:28,Normal,Unranked,2085,Team0
38550181,2025-08-05 19:06:40,Normal,Unranked,1457,Team0
38550318,2025-08-05 19:10:46,Normal,Unranked,1344,Team1
38550603,2025-08-05 19:19:51,Normal,Unranked,1568,Team0
38550880,2025-08-05 19:29:13,Normal,Unranked,1379,Team1
38550888,2025-08-05 19:29:36,Normal,Unranked,1937,Team0
38550907,2025-08-05 19:30:13,Normal,Unranked,1977,Team0
38551019,2025-08-05 19:33:41,Normal,Unranked,1574,Team1
38551195,2025-08-05 19:39:23,Normal,Unranked,1498,Team1
38551215,2025-08-05 19:39:55,Normal,Unranked,1565,Team0
38551284,2025-08-05 19:42:00,Normal,Unranked,995,Team1
38551456,2025-08-05 19:47:45,Normal,Unranked,1425,Team0
38551583,2025-08-05 19:52:09,Normal,Unranked,1657,Team0
38551737,2025-08-05 19:57:06,Normal,Unranked,2565,Team1
38551751,2025-08-05 19:57:39,Normal,Unranked,1280,Team0
38552047,2025-08-05 20:07:41,Normal,Unranked,1701,Team1
38552072,2025-08-05 20:08:21,Normal,Unranked,1745,Team1
38552084,2025-08-05 20:08:44,Normal,Unranked,1315,Team0
38552173,2025-08-05 20:11:57,Normal,Unranked,1611,Team0
38552221,2025-08-05 20:13:38,Normal,Unranked,1580,Team0
38552282,2025-08-05 20:15:41,Normal,Unranked,1874,Team1
38552417,2025-08-05 20:20:10,Normal,Unranked,1862,Team0
38552596,2025-08-05 20:26:27,Normal,Unranked,1010,Team0
38552598,2025-08-05 20:26:27,Normal,Unranked,1707,Team0
38552812,2025-08-05 20:33:49,Normal,Unranked,1138,Team1
38552861,2025-08-05 20:35:27,Normal,Unranked,1735,Team0
38552999,2025-08-05 20:39:28,Normal,Unranked,1814,Team1
38553055,2025-08-05 20:41:17,Normal,Unranked,2160,Team1
38553315,2025-08-05 20:51:14,Normal,Unranked,2117,Team0
38553350,2025-08-05 20:52:14,Normal,Unranked,1970,Team1
38553421,2025-08-05 20:54:44,Normal,Unranked,2096,Team1
38553449,2025-08-05 20:55:36,Normal,Unranked,1835,Team0
38553586,2025-08-05 21:00:13,Normal,Unranked,524,Team1
38553633,2025-08-05 21:01:44,Normal,Unranked,1894,Team0
38553666,2025-08-05 21:02:58,Normal,Unranked,1644,Team0
38553740,2025-08-05 21:05:27,Normal,Unranked,1631,Team0
38553763,2025-08-05 21:06:17,Normal,Unranked,1498,Team0
38553900,2025-08-05 21:11:21,Normal,Unranked,1980,Team1
38554136,2025-08-05 21:19:17,Normal,Unranked,1793,Team1
38554140,2025-08-05 21:19:26,Normal,Unranked,1764,Team1
38554364,2025-08-05 21:27:30,Normal,Unranked,1409,Team1
38554477,2025-08-05 21:31:36,Normal,Unranked,1633,Team0
38554513,2025-08-05 21:32:48,Normal,Unranked,1339,Team1
38554748,2025-08-05 21:42:04,Normal,Unranked,1446,Team1
38554973,2025-08-05 21:51:29,Normal,Unranked,1644,Team1
38555016,2025-08-05 21:53:43,Normal,Unranked,1787,Team0
38555073,2025-08-05 21:56:20,Normal,Unranked,1615,Team0
38555077,2025-08-05 21:56:31,Normal,Unranked,1715,Team1
38555094,2025-08-05 21:57:08,Normal,Unranked,2054,Team1
38555250,2025-08-05 22:02:58,Normal,Unranked,1972,Team0
38555279,2025-08-05 22:03:47,Normal,Unranked,1757,Team1
38555309,2025-08-05 22:04:58,Normal,Unranked,1667,Team1
38555403,2025-08-05 22:20:22,Normal,Unranked,1642,Team1
38555549,2025-08-05 22:24:32,Normal,Unranked,1420,Team0
38555854,2025-08-05 22:33:40,Normal,Unranked,1601,Team0
38555899,2025-08-05 22:35:47,Normal,Unranked,1915,Team1
38556021,2025-08-05 22:40:32,Normal,Unranked,1702,Team0
38556081,2025-08-05 22:43:20,Normal,Unranked,2474,Team1
38556264,2025-08-05 22:51:39,Normal,Unranked,1380,Team1
38556320,2025-08-05 22:54:43,Normal,Unranked,1729,Team0
38556328,2025-08-05 22:55:09,Normal,Unranked,2318,Team1
38556443,2025-08-05 22:59:56,Normal,Unranked,2022,Team0
38556707,2025-08-05 23:10:24,Normal,Unranked,1531,Team0
38556853,2025-08-05 23:17:15,Normal,Unranked,1430,Team0
38557044,2025-08-05 23:25:14,Normal,Unranked,1851,Team1
38557128,2025-08-05 23:29:01,Normal,Unranked,2711,Team0
38557217,2025-08-05 23:32:31,Normal,Unranked,1322,Team0
38557408,2025-08-05 23:41:03,Normal,Unranked,2210,Team0
38557439,2025-08-05 23:42:31,Normal,Unranked,1917,Team1
38557552,2025-08-05 23:46:54,Normal,Unranked,1715,Team0
38557742,2025-08-05 23:55:20,Normal,Unranked,1801,Team0
38557831,2025-08-05 23:59:11,Normal,Unranked,1880,Team0
38558024,2025-08-06 00:07:46,Normal,Unranked,1941,Team0
38558283,2025-08-06 00:17:42,Normal,Unranked,1477,Team1
38558308,2025-08-06 00:19:07,Normal,Unranked,2009,Team0
38558440,2025-08-06 00:24:34,Normal,Unranked,1764,Team1
38558596,2025-08-06 00:30:22,Normal,Unranked,1885,Team0
38558648,2025-08-06 00:32:59,Normal,Unranked,1555,Team0
38558810,2025-08-06 00:40:39,Normal,Unranked,1926,Team1
38558925,2025-08-06 00:45:07,Normal,Unranked,2020,Team0
38559114,2025-08-06 00:53:00,Normal,Unranked,1469,Team0
38559394,2025-08-06 01:04:36,Normal,Unranked,2086,Team1
38559414,2025-08-06 01:05:32,Normal,Unranked,1811,Team0
38559674,2025-08-06 01:15:29,Normal,Unranked,1346,Team1
38559704,2025-08-06 01:16:27,Normal,Unranked,1875,Team1
38559973,2025-08-06 01:27:03,Normal,Unranked,1619,Team0
38560144,2025-08-06 01:34:19,Normal,Unranked,1617,Team1
38560260,2025-08-06 01:38:46,Normal,Unranked,2677,Team1
38560731,2025-08-06 01:56:42,Normal,Unranked,2068,Team0
38560926,2025-08-06 02:04:33,Normal,Unranked,1190,Team0
38561181,2025-08-06 02:15:01,Normal,Unranked,1422,Team0
38561290,2025-08-06 02:19:55,Normal,Unranked,1960,Team1
38561571,2025-08-06 02:31:03,Normal,Unranked,1698,Team0
38561578,2025-08-06 02:31:26,Normal,Unranked,1866,Team1
38561635,2025-08-06 02:33:47,Normal,Unranked,1474,Team1
38561757,2025-08-06 02:38:45,Normal,Unranked,1450,Team1
38561858,2025-08-06 02:43:16,Normal,Unranked,1709,Team1
38562101,2025-08-06 02:53:29,Normal,Unranked,1653,Team1
38562406,2025-08-06 03:06:38,Normal,Unranked,2040,Team1
38562490,2025-08-06 03:10:32,Normal,Unranked,397,Team1
38562638,2025-08-06 03:17:05,Normal,Unranked,1734,Team0
38562802,2025-08-06 03:24:28,Normal,Unranked,1764,Team0
38562851,2025-08-06 03:26:33,Normal,Unranked,2079,Team1
38563437,2025-08-06 03:55:01,Normal,Unranked,1931,Team1
38563528,2025-08-06 03:59:20,Normal,Unranked,1628,Team1
38563700,2025-08-06 04:08:09,Normal,Unranked,1489,Team1
38563716,2025-08-06 04:08:50,Normal,Unranked,1814,Team1
38563865,2025-08-06 04:17:03,Normal,Unranked,2150,Team0
38564008,2025-08-06 04:25:05,Normal,Unranked,1381,Team1
38564055,2025-08-06 04:27:44,Normal,Unranked,2195,Team0
38564064,2025-08-06 04:28:00,Normal,Unranked,1999,Team0
38564198,2025-08-06 04:35:54,Normal,Unranked,2326,Team1
38564241,2025-08-06 04:38:05,Normal,Unranked,1731,Team1
38564288,2025-08-06 04:41:18,Normal,Unranked,1969,Team1
38564327,2025-08-06 04:44:08,Normal,Unranked,1479,Team0
38564455,2025-08-06 04:51:35,Normal,Unranked,1965,Team1
38564782,2025-08-06 05:10:07,Normal,Unranked,1781,Team0
38564930,2025-08-06 05:18:27,Normal,Unranked,1759,Team1
38565051,2025-08-06 05:27:01,Normal,Unranked,2130,Team0
38565057,2025-08-06 05:27:12,Normal,Unranked,1660,Team1
38565369,2025-08-06 05:47:04,Normal,Unranked,1510,Team0
38565663,2025-08-06 06:08:51,Normal,Unranked,1511,Team1
38566078,2025-08-06 06:38:50,Normal,Unranked,1962,Team1
38567015,2025-08-06 07:53:10,Normal,Unranked,1035,Team0
38567170,2025-08-06 08:06:36,Normal,Unranked,2110,Team0
38567267,2025-08-06 08:15:45,Normal,Unranked,1542,Team1
38567346,2025-08-06 08:22:34,Normal,Unranked,2137,Team1
38567614,2025-08-06 08:47:27,Normal,Unranked,1767,Team0
38567882,2025-08-06 09:11:21,Normal,Unranked,1496,Team0
38568041,2025-08-06 09:23:23,Normal,Unranked,1716,Team1
38568164,2025-08-06 09:33:43,Normal,Unranked,2179,Team1
38568391,2025-08-06 09:51:14,Normal,Unranked,1570,Team1
38568560,2025-08-06 10:04:32,Normal,Unranked,1340,Team1
38568639,2025-08-06 10:10:11,Normal,Unranked,1810,Team1
38568765,2025-08-06 10:20:31,Normal,Unranked,1597,Team1
38568806,2025-08-06 10:23:09,Normal,Unranked,1403,Team0
38568882,2025-08-06 10:28:59,Normal,Unranked,1981,Team1
38568956,2025-08-06 10:34:23,Normal,Unranked,1616,Team0
38569106,2025-08-06 10:46:44,Normal,Unranked,1594,Team0
38569146,2025-08-06 10:50:14,Normal,Unranked,1690,Team1
38569278,2025-08-06 11:00:14,Normal,Unranked,1033,Team0
38569516,2025-08-06 11:16:35,Normal,Unranked,2281,Team1
38569685,2025-08-06 11:28:31,Normal,Unranked,2004,Team1
38569814,2025-08-06 11:37:59,Normal,Unranked,1606,Team0
38569854,2025-08-06 11:41:04,Normal,Unranked,1401,Team0
38570057,2025-08-06 11:53:27,Normal,Unranked,2272,Team0
38570187,2025-08-06 12:01:30,Normal,Unranked,2020,Team0
38570311,2025-08-06 12:09:21,Normal,Unranked,2076,Team1
38570376,2025-08-06 12:13:33,Normal,Unranked,2281,Team1
38570590,2025-08-06 12:25:52,Normal,Unranked,772,Team0
38571032,2025-08-06 12:51:29,Normal,Unranked,1604,Team0
38571265,2025-08-06 13:04:34,Normal,Unranked,2122,Team1
38571308,2025-08-06 13:06:36,Normal,Unranked,1638,Team1
38571555,2025-08-06 13:21:13,Normal,Unranked,1907,Team0
38571679,2025-08-06 13:27:43,Normal,Unranked,1187,Team1
38571784,2025-08-06 13:33:53,Normal,Unranked,1614,Team1
38572001,2025-08-06 13:45:55,Normal,Unranked,1888,Team1
38572054,2025-08-06 13:48:48,Normal,Unranked,1879,Team1
38572102,2025-08-06 13:51:33,Normal,Unranked,1598,Team0
38572190,2025-08-06 13:56:31,Normal,Unranked,1983,Team0
38572234,2025-08-06 13:59:10,Normal,Unranked,1742,Team1
38572390,2025-08-06 14:08:10,Normal,Unranked,1379,Team1
38572516,2025-08-06 14:14:57,Normal,Unranked,1385,Team1
38572561,2025-08-06 14:17:06,Normal,Unranked,1659,Team1
38572726,2025-08-06 14:25:36,Normal,Unranked,1961,Team0
38572756,2025-08-06 14:27:21,Normal,Unranked,2095,Team1
38572873,2025-08-06 14:33:27,Normal,Unranked,1240,Team0
38573093,2025-08-06 14:45:17,Normal,Unranked,2456,Team1
38573483,2025-08-06 15:04:54,Normal,Unranked,1369,Team0
38573542,2025-08-06 15:08:02,Normal,Unranked,1473,Team1
38573590,2025-08-06 15:10:08,Normal,Unranked,1352,Team1
38573635,2025-08-06 15:12:33,Normal,Unranked,1634,Team1
38573814,2025-08-06 15:20:43,Normal,Unranked,2357,Team0
38573964,2025-08-06 15:28:04,Normal,Unranked,1779,Team1
38574098,2025-08-06 15:34:12,Normal,Unranked,1630,Team0
38574101,2025-08-06 15:34:23,Normal,Unranked,1647,Team0
