,account_id,match_id,team,hero_id,kills,deaths,assists,denies,net_worth,winning_team,win,matches_played,total_kills,total_deaths,total_assists,avg_kd,win_rate,total_time_played,kd,h_kd,kd_ratio
5472,124024173,38700567,Team1,18,2,9,7,0,23750,Team0,N,507,4954,3414,5852,1.4510837727006445,0.5601577909270217,935558,0.2222222222222222,0.9323370769538653,0.2383496567017021
5473,1029882662,38700567,Team1,19,3,5,4,7,25821,Team0,N,869,8451,5919,9540,1.427774961986822,0.5327963176064442,1703871,0.6,1.529043210106643,0.3924022526205476
5474,1262680294,38700567,Team0,14,12,3,13,1,43209,Team0,Y,183,2210,938,1616,2.3560767590618337,0.6666666666666666,348102,4.0,1.5704479928020074,2.547043912522798
5475,246214695,38700567,Team0,7,5,1,7,10,39170,Team0,Y,913,8074,4359,9385,1.852259692590044,0.5980284775465499,1643657,5.0,1.6322238477376816,3.063305322324614
5476,1910015770,38700567,Team0,50,5,4,13,1,34170,Team0,Y,129,1075,677,1278,1.587887740029542,0.6356589147286822,249418,1.25,1.6093880160844445,0.7766927474961467
5477,131614199,38700567,Team1,25,5,4,6,0,31658,Team0,N,3236,23440,17108,29333,1.370119242459668,0.5169962917181706,6155641,1.25,1.4910563939156314,0.8383318062956705
5478,1217055913,38700567,Team0,35,6,3,14,3,32422,Team0,Y,952,7438,7072,9245,1.0517533936651584,0.5252100840336135,1854718,2.0,1.2804774948842745,1.5619173378605562
5479,44307921,38700567,Team1,60,3,9,5,2,23355,Team0,N,923,5622,4689,11241,1.198976327575176,0.5265438786565547,1827205,0.3333333333333333,1.3807280986557302,0.24141851944482404
5480,141706498,38700567,Team0,1,4,6,13,1,32835,Team0,Y,1456,9760,8952,16223,1.0902591599642537,0.5130494505494505,2719643,0.6666666666666666,1.4021852871852871,0.47544833964483907
5481,250489315,38700567,Team1,13,5,3,2,8,24605,Team0,N,419,3979,1809,3065,2.199557766721946,0.5704057279236276,776568,1.6666666666666667,1.6273114050867548,1.0241842227965052
5482,79709174,38700567,Team1,2,2,9,7,4,35631,Team0,N,931,7225,5108,8232,1.4144479248238058,0.5445757250268528,1732486,0.2222222222222222,0.8668615598493646,0.2563526086689528
5483,284870226,38700567,Team0,6,7,3,10,1,33964,Team0,Y,1710,14320,10946,16603,1.3082404531335647,0.5444444444444444,3093679,2.3333333333333335,1.2029069441559086,1.9397455012371352
5484,1610906733,38700714,Team1,27,8,7,6,0,24612,Team0,N,1718,13267,11079,18580,1.1974907482624786,0.5320139697322468,3036710,1.1428571428571428,1.4563440829223573,0.7847439051380225
5485,298155885,38700714,Team1,20,4,4,7,3,33805,Team0,N,1310,12287,7801,13726,1.5750544801948467,0.5702290076335877,2214597,1.0,1.0013344998977183,0.9986672786188285
5486,336157883,38700714,Team1,11,2,9,12,3,25032,Team0,N,984,6704,6118,8870,1.0957829355998692,0.5050813008130082,1916446,0.2222222222222222,1.041076911976912,0.21345418351487794
5487,281768392,38700714,Team1,60,5,9,9,6,27567,Team0,N,1039,8369,7915,11254,1.0573594440934937,0.5332050048123196,1789855,0.5555555555555556,1.3807280986557302,0.4023641990747068
5488,1891938420,38700714,Team1,13,4,6,5,5,29344,Team0,N,67,567,477,871,1.1886792452830188,0.7164179104477612,112171,0.6666666666666666,1.6273114050867548,0.409673689118602
5489,1711030490,38700714,Team1,19,8,6,6,0,22087,Team0,N,125,1054,907,1540,1.1620727673649394,0.624,215610,1.3333333333333333,1.529043210106643,0.8720050058234392
5490,288422074,38700714,Team0,4,4,5,15,1,31413,Team0,Y,1693,11467,8393,20024,1.3662575956153935,0.5215593620791494,2921678,0.8,1.0259298275323916,0.779780427989108
5491,1080128109,38700714,Team0,1,10,7,12,2,32784,Team0,Y,1733,11406,9024,18186,1.2639627659574468,0.5268320830929025,2919404,1.4285714285714286,1.4021852871852871,1.0188178706675124
5492,205071683,38700714,Team0,10,4,5,16,2,36441,Team0,Y,1719,13379,12010,17516,1.1139883430474604,0.5095986038394416,3236522,0.8,1.4188236679535984,0.5638473744618725
5493,122149742,38700714,Team0,31,9,2,17,1,31837,Team0,Y,1377,11952,6461,14308,1.849868441417737,0.5083514887436456,2691123,4.5,1.462968398463505,3.075937938732076
5494,176156194,38700714,Team0,18,5,6,20,4,29524,Team0,Y,534,3647,3685,6064,0.9896879240162822,0.5093632958801498,1041963,0.8333333333333334,0.9323370769538653,0.893811212631383
5495,130143991,38700714,Team0,8,9,6,19,11,38457,Team0,Y,1490,12071,10005,13756,1.206496751624188,0.5503355704697986,2564707,1.5,0.8031221510729708,1.8677109054905294
5496,912413839,38700746,Team1,50,3,8,10,0,24003,Team1,Y,413,3158,2557,4239,1.235041063746578,0.5060532687651331,813505,0.375,1.6093880160844445,0.23300782424884403
5497,281367264,38700746,Team1,1,6,7,9,2,24723,Team1,Y,1439,10637,9236,15654,1.1516890428757038,0.5337039610840861,2781652,0.8571428571428571,1.4021852871852871,0.6112907224005074
5498,65285918,38700746,Team0,10,5,5,13,1,21979,Team1,N,868,6438,4233,10133,1.5209071580439404,0.4930875576036866,1714367,1.0,1.4188236679535984,0.7048092180773406
5499,1032820969,38700746,Team1,13,7,8,9,2,26117,Team1,Y,991,8667,7604,9800,1.139794844818517,0.5418768920282543,1907810,0.875,1.6273114050867548,0.5376967169681652
5500,1250126238,38700746,Team0,31,8,6,14,3,29828,Team1,N,867,5383,6535,9807,0.8237184391736802,0.5155709342560554,1730430,1.3333333333333333,1.462968398463505,0.911389018883578
5501,105263588,38700746,Team0,17,6,3,14,0,24423,Team1,N,3357,24681,23400,26780,1.0547435897435895,0.5257670539171879,6075765,2.0,1.7316629229823675,1.1549591860265087
5502,323329760,38700746,Team0,52,7,8,10,1,25143,Team1,N,1293,7984,10521,12404,0.7588632259290942,0.5537509667440061,2445774,0.875,1.9132154324925408,0.4573452550819373
5503,482355976,38700746,Team0,8,1,5,9,15,24862,Team1,N,1042,5074,5890,9053,0.8614601018675722,0.5249520153550864,2121902,0.2,0.8031221510729708,0.2490281207320706
5504,1125446211,38700746,Team1,6,6,6,12,4,24659,Team1,Y,1518,9395,8305,16203,1.1312462372065022,0.5223978919631094,3044135,1.0,1.2029069441559086,0.8313195005302008
5505,1017193917,38700746,Team0,18,10,5,13,0,29958,Team1,N,1129,7827,8737,13343,0.89584525580863,0.5535872453498671,2116845,2.0,0.9323370769538653,2.145146910315319
5506,181456277,38700746,Team1,12,6,4,12,2,30135,Team1,Y,1627,10550,7798,19172,1.352911002821236,0.5230485556238476,3117594,1.5,1.1907850434166223,1.2596731948330258
5507,347624260,38700746,Team1,20,4,4,12,4,27628,Team1,Y,639,2927,3900,6015,0.7505128205128205,0.5070422535211268,1197018,1.0,1.0013344998977183,0.9986672786188285
5508,1115903684,38700853,Team0,20,4,2,10,8,44434,Team0,Y,1556,8059,7990,17167,1.0086357947434292,0.5456298200514139,2934890,2.0,1.0013344998977183,1.997334557237657
5509,403751180,38700853,Team1,19,8,7,1,1,34730,Team0,N,1410,12752,9122,15214,1.3979390484542864,0.5624113475177305,2581347,1.1428571428571428,1.529043210106643,0.7474328621343764
5510,117629808,38700853,Team0,31,7,2,9,6,40860,Team0,Y,983,6219,5505,10625,1.129700272479564,0.555442522889115,1883762,3.5,1.462968398463505,2.3923961745693925
5511,178795494,38700853,Team0,58,2,4,11,6,38972,Team0,Y,1050,8141,6586,10844,1.236106893410264,0.5342857142857143,2013204,0.5,1.2318064832770717,0.4059079139361328
5512,394096290,38700853,Team0,11,7,5,12,16,38664,Team0,Y,1304,9093,9174,14469,0.9911706998037934,0.4992331288343558,2504135,1.4,1.041076911976912,1.3447613561437308
5513,1131162604,38700853,Team1,25,3,8,2,3,30897,Team0,N,1755,13237,12686,16907,1.043433706448053,0.5601139601139601,3296598,0.375,1.4910563939156314,0.25149954188870116
5514,86240532,38700853,Team1,8,1,6,6,8,28251,Team0,N,904,6079,6548,9551,0.9283750763591936,0.4878318584070796,1717829,0.16666666666666666,0.8031221510729708,0.20752343394339215
5515,205838163,38700853,Team1,1,5,4,6,1,33516,Team0,N,2258,21163,12123,21895,1.7456900107234183,0.5203720106288751,4322200,1.25,1.4021852871852871,0.8914656368340733
5516,1560813098,38700853,Team0,10,4,2,12,10,39576,Team0,Y,878,6179,3577,9341,1.7274252166620072,0.5432801822323462,1754678,2.0,1.4188236679535984,1.4096184361546813
5517,1126687027,38700853,Team0,27,9,4,7,12,37611,Team0,Y,968,10202,7196,9501,1.4177320733740968,0.5681818181818182,1933451,2.25,1.4563440829223573,1.544964563240482
5518,1196446798,38700853,Team1,3,1,6,5,5,27792,Team0,N,401,2094,2215,4219,0.945372460496614,0.5336658354114713,790934,0.16666666666666666,1.9475711366595345,0.08557667729279075
5519,1098838109,38700853,Team1,17,1,2,4,2,37736,Team0,N,1589,8666,7640,16265,1.1342931937172775,0.5147891755821271,3091628,0.5,1.7316629229823675,0.2887397965066272
5520,90518762,38700908,Team0,6,5,9,15,1,29736,Team1,N,408,2558,2108,5345,1.2134724857685009,0.5563725490196079,743366,0.5555555555555556,1.2029069441559086,0.46184416696122266
5521,190919051,38700908,Team1,3,8,9,13,0,35497,Team1,Y,935,7153,6596,11120,1.0844451182534869,0.5508021390374331,1755226,0.8888888888888888,1.9475711366595345,0.45640894556155065
5522,300886209,38700908,Team0,19,8,12,5,5,33127,Team1,N,1272,8752,9575,13249,0.914046997389034,0.5055031446540881,2337737,0.6666666666666666,1.529043210106643,0.4360025029117196
5523,1120129915,38700908,Team0,7,1,10,8,3,32991,Team1,N,132,812,905,1317,0.8972375690607735,0.5,239714,0.1,1.6322238477376816,0.06126610644649228
5524,338701247,38700908,Team1,31,4,9,12,2,30440,Team1,Y,1294,8484,5177,14259,1.6387869422445431,0.6282843894899537,2374268,0.4444444444444444,1.462968398463505,0.30379633962785935
5525,120318446,38700908,Team1,15,7,7,16,0,31392,Team1,Y,1044,7586,5363,12017,1.4145068058922246,0.6992337164750958,1793077,1.0,1.0117654019724083,0.988371413027692
5526,413966860,38700908,Team0,17,7,5,12,3,31800,Team1,N,755,6275,4182,8027,1.5004782400765184,0.6516556291390728,1338323,1.4,1.7316629229823675,0.808471430218556
5527,964736227,38700908,Team1,2,8,6,13,0,36912,Team1,Y,1149,8718,5947,12266,1.465949218093156,0.5248041775456919,2155201,1.3333333333333333,0.8668615598493646,1.538115652013717
5528,1018150763,38700908,Team0,1,2,8,12,0,34966,Team1,N,214,1819,2049,2648,0.887750122010737,0.602803738317757,426409,0.25,1.4021852871852871,0.17829312736681466
5529,855398945,38700908,Team1,25,14,4,11,3,48281,Team1,Y,1166,10563,8673,13972,1.2179176755447942,0.5428816466552315,2179417,3.5,1.4910563939156314,2.3473290576278774
5530,888030249,38700908,Team1,52,10,3,21,1,40460,Team1,Y,1577,13760,7097,18289,1.93884740030999,0.6594800253646164,2782041,3.3333333333333335,1.9132154324925408,1.74226763840738
5531,912775207,38700908,Team0,13,15,7,9,0,31788,Team1,N,510,5698,2892,5196,1.9702627939142463,0.611764705882353,879887,2.142857142857143,1.6273114050867548,1.3168082864526494
5532,337955472,38701052,Team0,13,5,1,4,0,30480,Team0,Y,3401,27804,19904,35799,1.3969051446945338,0.5410173478388709,6354509,5.0,1.6273114050867548,3.0725526683895152
5533,308362270,38701052,Team1,50,5,2,4,3,27544,Team0,N,1862,15595,9364,21611,1.665420760358821,0.5972073039742213,3458710,2.5,1.6093880160844445,1.5533854949922934
5534,1190115775,38701052,Team1,25,3,6,3,4,17178,Team0,N,2272,18943,15746,19770,1.2030356916042169,0.5277288732394366,4384346,0.5,1.4910563939156314,0.3353327225182682
5535,156468943,38701052,Team1,31,7,8,6,3,22164,Team0,N,977,7493,5116,11787,1.4646207974980454,0.5271238485158649,1924464,0.875,1.462968398463505,0.5980990436423481
5536,1857896411,38701052,Team1,3,3,4,6,0,21526,Team0,N,417,2741,2289,5678,1.1974661424202708,0.6330935251798561,744435,0.75,1.9475711366595345,0.3850950478175584
5537,54151884,38701052,Team0,6,14,5,8,3,31463,Team0,Y,1425,11523,9978,16306,1.154840649428743,0.5108771929824562,2484181,2.8,1.2029069441559086,2.327694601484562
5538,1016689973,38701052,Team0,35,11,4,14,0,28931,Team0,Y,1445,12872,10053,16208,1.2804138068238338,0.5591695501730104,2843147,2.75,1.2804774948842745,2.1476363395582645
5539,1098404253,38701052,Team0,4,2,4,7,3,28703,Team0,Y,417,2961,2353,4762,1.258393540161496,0.5971223021582733,828362,0.5,1.0259298275323916,0.48736276749319246
5540,164065896,38701052,Team1,7,1,13,6,0,16137,Team0,N,667,4967,4203,6467,1.1817749226742802,0.553223388305847,1276739,0.07692307692307693,1.6322238477376816,0.047127774189609443
5541,338903669,38701052,Team1,27,5,2,3,3,24161,Team0,N,2263,22204,14649,22309,1.5157348624479487,0.5338046840477243,4358744,2.5,1.4563440829223573,1.7166272924894244
5542,1857173892,38701052,Team0,8,1,4,9,1,27267,Team0,Y,816,5586,4545,8869,1.229042904290429,0.5857843137254902,1553101,0.25,0.8031221510729708,0.31128515091508824
5543,846183775,38701052,Team0,10,2,6,8,5,25676,Team0,Y,1002,7308,6320,12929,1.1563291139240506,0.5269461077844312,1800326,0.3333333333333333,1.4188236679535984,0.2349364060257802
5544,957622850,38701318,Team0,31,10,6,14,1,32282,Team0,Y,644,4031,3597,7927,1.1206561023074784,0.5527950310559007,1186243,1.6666666666666667,1.462968398463505,1.1392362736044728
5545,1583254751,38701318,Team1,14,8,7,8,2,30582,Team0,N,297,2134,1880,3639,1.1351063829787231,0.5454545454545454,524469,1.1428571428571428,1.5704479928020074,0.7277268321493708
5546,143759902,38701318,Team0,6,8,6,11,5,28132,Team0,Y,416,3787,2387,4830,1.5865102639296187,0.5961538461538461,859917,1.3333333333333333,1.2029069441559086,1.1084260007069342
5547,281367264,38701318,Team1,25,0,10,3,4,27823,Team0,N,1439,10637,9236,15654,1.1516890428757038,0.5337039610840861,2781652,0.0,1.4910563939156314,0.0
5548,284870226,38701318,Team0,35,2,4,16,7,33178,Team0,Y,1710,14320,10946,16603,1.3082404531335647,0.5444444444444444,3093679,0.5,1.2804774948842745,0.39047933446513905
5549,123795813,38701318,Team0,13,11,3,16,1,42629,Team0,Y,1288,12106,6716,11134,1.802561048243002,0.5333850931677019,2335056,3.6666666666666665,1.6273114050867548,2.2532052901523114
5550,246214695,38701318,Team0,7,8,6,5,3,41645,Team0,Y,913,8074,4359,9385,1.852259692590044,0.5980284775465499,1643657,1.3333333333333333,1.6322238477376816,0.8168814192865637
5551,1133672306,38701318,Team1,27,5,6,6,1,29748,Team0,N,518,3539,1670,5024,2.1191616766467067,0.5463320463320464,1043934,0.8333333333333334,1.4563440829223573,0.5722090974964749
5552,91484677,38701318,Team1,1,8,6,9,2,41800,Team0,N,1422,9780,8222,16321,1.189491607881294,0.5527426160337553,2522960,1.3333333333333333,1.4021852871852871,0.9508966792896781
5553,1017193917,38701318,Team1,18,4,7,11,1,29202,Team0,N,1129,7827,8737,13343,0.89584525580863,0.5535872453498671,2116845,0.5714285714285714,0.9323370769538653,0.6128991172329483
5554,105263588,38701318,Team1,17,5,7,6,3,34671,Team0,N,3357,24681,23400,26780,1.0547435897435895,0.5257670539171879,6075765,0.7142857142857143,1.7316629229823675,0.41248542358089596
5555,339244156,38701318,Team0,52,4,5,14,1,30993,Team0,Y,1038,7574,7084,9465,1.0691699604743083,0.5221579961464354,2033674,0.8,1.9132154324925408,0.4181442332177712
5556,87690447,38701361,Team0,27,2,8,2,1,28019,Team1,N,1634,11515,9463,14492,1.2168445524675051,0.5091799265605875,3200747,0.25,1.4563440829223573,0.17166272924894244
5557,1843160939,38701361,Team1,1,11,6,10,2,36406,Team1,Y,138,1945,821,1204,2.369062119366626,0.7971014492753623,245828,1.8333333333333333,1.4021852871852871,1.3074829340233076
5558,60519323,38701361,Team0,25,1,11,6,0,29209,Team1,N,1056,6539,9312,8630,0.7022121993127147,0.5142045454545454,2082149,0.09090909090909091,1.4910563939156314,0.060969585912412395
5559,176115006,38701361,Team0,52,9,4,5,9,36199,Team1,N,703,5439,3729,6970,1.4585679806918743,0.5761024182076814,1203665,2.25,1.9132154324925408,1.1760306559249816
5560,488260986,38701361,Team0,13,5,10,5,0,33934,Team1,N,837,6720,5962,4018,1.1271385441127135,0.5292712066905615,1663148,0.5,1.6273114050867548,0.30725526683895155
5561,1014484221,38701361,Team0,10,7,6,12,2,32143,Team1,N,995,8841,5289,11742,1.671582529778786,0.5798994974874372,1766471,1.1666666666666667,1.4188236679535984,0.8222774210902307
5562,461904785,38701361,Team1,17,5,4,12,3,28747,Team1,Y,73,644,402,885,1.6019900497512438,0.6712328767123288,124316,1.25,1.7316629229823675,0.7218494912665679
5563,1762285056,38701361,Team1,7,12,5,9,0,36834,Team1,Y,140,1269,856,1695,1.4824766355140186,0.7714285714285715,233543,2.4,1.6322238477376816,1.4703865547158146
5564,1125446211,38701361,Team1,6,7,3,12,4,29434,Team1,Y,1518,9395,8305,16203,1.1312462372065022,0.5223978919631094,3044135,2.3333333333333335,1.2029069441559086,1.9397455012371352
5565,44307921,38701361,Team1,18,6,2,20,5,34964,Team1,Y,923,5622,4689,11241,1.198976327575176,0.5265438786565547,1827205,3.0,0.9323370769538653,3.217720365472979
5566,173444968,38701361,Team1,4,7,4,10,0,32639,Team1,Y,1198,8542,7833,11425,1.090514489978297,0.5500834724540902,2325100,1.75,1.0259298275323916,1.7057696862261735
5567,323329760,38701361,Team0,16,0,9,8,5,27092,Team1,N,1293,7984,10521,12404,0.7588632259290942,0.5537509667440061,2445774,0.0,1.396399932583756,0.0
5568,281768392,38701585,Team0,60,2,12,5,0,17175,Team1,N,1039,8369,7915,11254,1.0573594440934937,0.5332050048123196,1789855,0.16666666666666666,1.3807280986557302,0.12070925972241202
5569,298155885,38701585,Team1,10,12,1,16,2,30813,Team1,Y,1310,12287,7801,13726,1.5750544801948467,0.5702290076335877,2214597,12.0,1.4188236679535984,8.457710616928088
5570,1255354474,38701585,Team0,18,4,12,2,1,19371,Team1,N,1268,12780,6212,11747,2.0573084352865423,0.5757097791798107,2181978,0.3333333333333333,0.9323370769538653,0.3575244850525532
5571,446950855,38701585,Team1,17,11,6,6,0,23750,Team1,Y,1448,15998,8547,13565,1.871767871767872,0.5580110497237569,2757413,1.8333333333333333,1.7316629229823675,1.0587125871909664
5572,1711030490,38701585,Team0,3,5,6,7,1,19812,Team1,N,125,1054,907,1540,1.1620727673649394,0.624,215610,0.8333333333333334,1.9475711366595345,0.4278833864639538
5573,1012333396,38701585,Team1,19,11,6,9,7,24389,Team1,Y,3271,28950,23092,30921,1.2536809284600727,0.5267502292876796,5553117,1.8333333333333333,1.529043210106643,1.199006883007229
5574,1682600734,38701585,Team1,50,7,2,9,2,26451,Team1,Y,23,305,89,261,3.426966292134832,0.8695652173913043,39240,3.5,1.6093880160844445,2.174739692989211
5575,1551899522,38701585,Team1,15,4,4,12,9,24255,Team1,Y,1725,13405,11976,16179,1.119321977287909,0.5031884057971014,3255140,1.0,1.0117654019724083,0.988371413027692
5576,302998933,38701585,Team0,2,1,11,6,3,19827,Team1,N,1480,7553,13561,16570,0.5569648256028317,0.529054054054054,3012985,0.09090909090909091,0.8668615598493646,0.10487152172820799
5577,361839040,38701585,Team0,4,5,4,7,9,25150,Team1,N,1621,12313,8705,17792,1.4144744399770246,0.5040098704503393,3110523,1.25,1.0259298275323916,1.2184069187329811
5578,877554015,38701585,Team1,27,6,4,11,4,27953,Team1,Y,1326,10108,10219,11592,0.9891378804188276,0.5226244343891403,2658260,1.5,1.4563440829223573,1.0299763754936546
5579,1891938420,38701585,Team0,31,6,7,8,2,20795,Team1,N,67,567,477,871,1.1886792452830188,0.7164179104477612,112171,0.8571428571428571,1.462968398463505,0.5858929407108716
5580,1529829716,38701638,Team0,18,4,4,17,3,38620,Team1,N,1479,10268,3966,17939,2.589006555723651,0.5179175118323192,2781684,1.0,0.9323370769538653,1.0725734551576596
5581,348931438,38701638,Team1,12,6,5,7,2,28626,Team1,Y,682,3598,3171,8032,1.1346578366445916,0.5615835777126099,1296471,1.2,1.1907850434166223,1.0077385558664207
5582,1857173892,38701638,Team0,8,6,10,7,1,32341,Team1,N,816,5586,4545,8869,1.229042904290429,0.5857843137254902,1553101,0.6,0.8031221510729708,0.7470843621962117
5583,846183775,38701638,Team0,14,7,10,8,2,27996,Team1,N,1002,7308,6320,12929,1.1563291139240506,0.5269461077844312,1800326,0.7,1.5704479928020074,0.44573268469148963
5584,1857896411,38701638,Team1,10,1,7,14,1,28624,Team1,Y,417,2741,2289,5678,1.1974661424202708,0.6330935251798561,744435,0.14285714285714285,1.4188236679535984,0.10068703115390579
5585,308362270,38701638,Team1,50,6,4,16,1,41066,Team1,Y,1862,15595,9364,21611,1.665420760358821,0.5972073039742213,3458710,1.5,1.6093880160844445,0.9320312969953761
5586,178795494,38701638,Team0,58,6,6,12,6,33157,Team1,N,1050,8141,6586,10844,1.236106893410264,0.5342857142857143,2013204,1.0,1.2318064832770717,0.8118158278722656
5587,338903669,38701638,Team1,27,12,4,16,1,39470,Team1,Y,2263,22204,14649,22309,1.5157348624479487,0.5338046840477243,4358744,3.0,1.4563440829223573,2.0599527509873092
5588,403751180,38701638,Team1,7,6,7,11,3,40214,Team1,Y,1410,12752,9122,15214,1.3979390484542864,0.5624113475177305,2581347,0.8571428571428571,1.6322238477376816,0.525138055255648
5589,1098404253,38701638,Team0,4,4,10,6,0,33480,Team1,N,417,2961,2353,4762,1.258393540161496,0.5971223021582733,828362,0.4,1.0259298275323916,0.389890213994554
5590,164065896,38701638,Team1,17,11,5,13,6,35026,Team1,Y,667,4967,4203,6467,1.1817749226742802,0.553223388305847,1276739,2.2,1.7316629229823675,1.2704551046291597
5591,72568913,38701638,Team0,11,5,3,13,3,36650,Team1,N,2034,12783,9700,21845,1.3178350515463917,0.5231071779744346,3777636,1.6666666666666667,1.041076911976912,1.6009063763615845
5592,1072901222,38701684,Team1,6,11,8,11,0,47757,Team1,Y,1695,16578,11060,16140,1.4989150090415913,0.536283185840708,2893747,1.375,1.2029069441559086,1.143064313229026
5593,2900294,38701684,Team0,31,6,7,12,0,34576,Team1,N,1697,13398,8550,20586,1.5670175438596492,0.5657041838538598,3148700,0.8571428571428571,1.462968398463505,0.5858929407108716
5594,1319787866,38701684,Team0,4,4,5,11,4,40493,Team1,N,676,4377,3181,6912,1.3759823954731216,0.5502958579881657,1282069,0.8,1.0259298275323916,0.779780427989108
5595,1110347672,38701684,Team0,19,8,5,11,2,36270,Team1,N,1280,12654,6574,12016,1.92485549132948,0.55625,2494380,1.6,1.529043210106643,1.0464060069881271
5596,1098006019,38701684,Team1,58,9,8,11,11,38976,Team1,Y,1896,17403,11181,18358,1.556479742420177,0.5379746835443038,3452258,1.125,1.2318064832770717,0.9132928063562988
5597,861902417,38701684,Team1,7,5,4,11,2,48169,Team1,Y,1137,8579,8584,10709,0.9994175209692452,0.5197889182058048,2253800,1.25,1.6322238477376816,0.7658263305811535
5598,964736227,38701684,Team1,2,7,6,13,1,42606,Team1,Y,1149,8718,5947,12266,1.465949218093156,0.5248041775456919,2155201,1.1666666666666667,0.8668615598493646,1.3458511955120025
5599,238905613,38701684,Team0,17,7,8,13,4,34510,Team1,N,1639,11863,8541,15725,1.3889474300433204,0.5363026235509457,3312923,0.875,1.7316629229823675,0.5052946438865976
5600,94897742,38701684,Team0,52,11,6,10,2,42587,Team1,N,2478,21408,13600,21474,1.5741176470588236,0.5363196125907991,4669200,1.8333333333333333,1.9132154324925408,0.958247201124059
5601,1013556812,38701684,Team1,27,6,6,12,0,37098,Team1,Y,730,5948,4301,7664,1.3829342013485235,0.5438356164383562,1419799,1.0,1.4563440829223573,0.6866509169957697
5602,95947783,38701684,Team0,13,4,13,11,2,36870,Team1,N,2038,16267,17695,21081,0.9192992370726194,0.5309126594700687,3708147,0.3076923076923077,1.6273114050867548,0.1890801642085856
5603,1035320000,38701684,Team1,50,6,9,9,0,43912,Team1,Y,662,4822,4581,5711,1.052608600742196,0.581570996978852,1229993,0.6666666666666666,1.6093880160844445,0.4142361319979449
5604,382597351,38701743,Team1,31,2,4,1,0,3106,Team0,N,1214,9871,8470,12011,1.1654073199527746,0.5584843492586491,2255745,0.5,1.462968398463505,0.3417708820813418
5605,1389783772,38701743,Team1,17,1,0,2,0,3492,Team0,N,2301,18188,17186,22880,1.0583032701035726,0.5623641894828335,4147542,0.0,1.7316629229823675,0.0
5606,36607982,38701743,Team1,35,1,2,0,0,2901,Team0,N,2648,16030,17076,28587,0.9387444366362144,0.5268126888217523,4856059,0.5,1.2804774948842745,0.39047933446513905
5607,1238293735,38701743,Team1,60,1,1,1,0,2849,Team0,N,168,1355,856,1940,1.5829439252336448,0.5714285714285714,298892,1.0,1.3807280986557302,0.7242555583344721
5608,1048763171,38701743,Team0,10,3,1,1,0,5572,Team0,Y,1162,9020,6937,11240,1.3002738936139542,0.53184165232358,2005564,3.0,1.4188236679535984,2.114427654232022
5609,1065391214,38701743,Team1,7,0,3,0,1,2098,Team0,N,308,2872,1713,3195,1.6765907764156451,0.5941558441558441,563342,0.0,1.6322238477376816,0.0
5610,1463723173,38701743,Team0,14,3,0,2,2,6287,Team0,Y,186,2046,1147,1819,1.7837837837837838,0.6182795698924731,351073,0.0,1.5704479928020074,0.0
5611,144449790,38701743,Team0,1,1,2,3,1,4842,Team0,Y,926,8224,5947,8516,1.382882125441399,0.5151187904967602,1693326,0.5,1.4021852871852871,0.3565862547336293
5612,120853284,38701743,Team0,13,1,0,2,0,9413,Team0,Y,1564,16165,8857,16920,1.8251100824206845,0.5671355498721228,3051636,0.0,1.6273114050867548,0.0
5613,1081131742,38701743,Team0,25,2,1,3,2,10548,Team0,Y,521,4837,3376,4996,1.432760663507109,0.6180422264875239,870986,2.0,1.4910563939156314,1.3413308900730727
5614,1170006348,38701743,Team0,3,2,3,1,1,7388,Team0,Y,191,1651,1371,2268,1.2042304886943838,0.6020942408376964,387393,0.6666666666666666,1.9475711366595345,0.342306709171163
5615,101236355,38701743,Team1,15,1,2,1,0,3262,Team0,N,1764,17780,14241,17947,1.248507829506355,0.5379818594104309,3240549,0.5,1.0117654019724083,0.494185706513846
5616,124024173,38701930,Team0,7,6,6,8,0,40229,Team0,Y,507,4954,3414,5852,1.4510837727006445,0.5601577909270217,935558,1.0,1.6322238477376816,0.6126610644649227
5617,117629808,38701930,Team1,20,2,7,11,7,35976,Team0,N,983,6219,5505,10625,1.129700272479564,0.555442522889115,1883762,0.2857142857142857,1.0013344998977183,0.28533350817680814
5618,131386009,38701930,Team1,12,4,9,8,1,30926,Team0,N,650,4802,4413,6001,1.0881486517108545,0.5446153846153846,1171766,0.4444444444444444,1.1907850434166223,0.3732365021727484
5619,159068073,38701930,Team1,58,9,2,7,10,40812,Team0,N,716,5477,3281,6235,1.6693081377628771,0.5418994413407822,1373523,4.5,1.2318064832770717,3.6531712254251953
5620,1217055913,38701930,Team0,35,8,5,12,3,36947,Team0,Y,952,7438,7072,9245,1.0517533936651584,0.5252100840336135,1854718,1.6,1.2804774948842745,1.249533870288445
5621,150415844,38701930,Team1,3,7,10,7,0,31923,Team0,N,471,3323,2525,4623,1.316039603960396,0.5477707006369427,870210,0.7,1.9475711366595345,0.35942204462972116
5622,1555744383,38701930,Team0,1,10,6,6,6,41449,Team0,Y,511,4823,2949,5726,1.6354696507290607,0.6223091976516634,932187,1.6666666666666667,1.4021852871852871,1.1886208491120978
5623,205838163,38701930,Team0,31,11,4,12,1,41625,Team0,Y,2258,21163,12123,21895,1.7456900107234183,0.5203720106288751,4322200,2.75,1.462968398463505,1.87973985144738
