account_id,match_id,team,hero_id,kills,deaths,assists,denies,net_worth,winning_team,win
1022438730,38630834,Team1,1,5,7,13,3,37081,Team1,Y
120318446,38630834,Team1,20,6,11,18,2,32156,Team1,Y
1858418893,38630834,Team0,58,12,10,8,5,38401,Team1,N
121072866,38630834,Team1,10,4,11,21,1,31539,Team1,Y
1125557395,38630834,Team1,6,25,7,12,1,47100,Team1,Y
1132557368,38630834,Team0,18,7,8,12,17,46079,Team1,N
1848503388,38630834,Team1,7,10,7,8,2,48812,Team1,Y
110088215,38630834,Team0,16,9,6,15,1,41179,Team1,N
1009279550,38630834,Team0,27,5,15,13,1,34487,Team1,N
188270361,38630834,Team0,2,8,10,16,4,40545,Team1,N
169631959,38630986,Team1,58,13,4,15,0,45052,Team1,Y
1057438293,38630986,Team1,25,9,5,16,4,41748,Team1,Y
26958572,38630986,Team1,20,4,3,17,5,33141,Team1,Y
127962220,38630986,Team0,15,8,5,5,2,34909,Team1,N
1260543800,38630986,Team0,7,3,6,4,2,31965,Team1,N
934148390,38630986,Team1,35,10,5,15,0,33366,Team1,Y
34294529,38630986,Team0,1,1,8,6,2,32659,Team1,N
1837860425,38630986,Team1,14,6,2,11,0,37650,Team1,Y
992070193,38630986,Team0,31,4,5,10,11,31311,Team1,N
889457024,38630986,Team1,10,4,0,23,1,35619,Team1,Y
1025424848,38630986,Team0,18,2,12,5,3,26600,Team1,N
446950855,38630986,Team0,17,1,10,5,0,24870,Team1,N
1809501470,38631171,Team1,2,0,4,3,0,7286,Team0,N
1007415345,38631171,Team0,19,4,1,1,2,10659,Team0,Y
1569403186,38631171,Team0,11,0,1,4,1,11082,Team0,Y
1068132537,38631171,Team1,1,0,3,2,1,8633,Team0,N
277146436,38631171,Team1,13,1,5,1,4,7225,Team0,N
349320910,38631171,Team1,6,1,4,1,2,6903,Team0,N
1032208543,38631171,Team0,16,3,2,4,0,11081,Team0,Y
1047359877,38631171,Team1,31,3,5,0,1,6160,Team0,N
951370173,38631171,Team0,15,7,1,7,3,13232,Team0,Y
1062664388,38631171,Team0,50,6,3,3,9,16996,Team0,Y
1027512840,38631171,Team1,4,2,2,0,4,8157,Team0,N
1701015305,38631171,Team0,3,3,0,6,2,11370,Team0,Y
1264618262,38631253,Team0,12,5,4,25,0,48453,Team0,Y
356216207,38631253,Team1,17,10,5,9,3,41140,Team0,N
1006766222,38631253,Team1,13,6,13,10,5,37778,Team0,N
301594065,38631253,Team0,50,5,9,26,0,47680,Team0,Y
298305257,38631253,Team0,14,8,3,25,0,65648,Team0,Y
1217656449,38631253,Team1,18,2,7,17,1,42536,Team0,N
239450847,38631253,Team0,3,3,7,16,2,46107,Team0,Y
951692856,38631253,Team1,10,9,1,19,0,45132,Team0,N
876346925,38631253,Team1,58,4,10,5,0,44362,Team0,N
280138668,38631253,Team1,25,6,9,9,0,50660,Team0,N
868919811,38631253,Team0,60,8,8,18,1,47681,Team0,Y
1072901222,38631253,Team0,27,16,6,19,2,50468,Team0,Y
432805820,38631364,Team1,58,12,8,14,1,37264,Team1,Y
57189722,38631364,Team1,15,7,8,26,1,34716,Team1,Y
360428356,38631364,Team0,31,8,7,19,2,26972,Team1,N
1042703572,38631364,Team1,6,10,11,12,0,33418,Team1,Y
167555055,38631364,Team1,27,9,6,12,0,35657,Team1,Y
835459745,38631364,Team0,52,6,13,14,1,29618,Team1,N
899775209,38631364,Team0,17,9,7,12,2,27506,Team1,N
173076267,38631364,Team1,3,12,2,19,2,43205,Team1,Y
385202207,38631364,Team1,13,2,6,15,9,34776,Team1,Y
422929988,38631364,Team0,2,7,6,8,4,34355,Team1,N
1041717369,38631364,Team0,1,2,13,7,9,25342,Team1,N
353416632,38631364,Team0,25,9,6,7,1,36020,Team1,N
867782503,38631772,Team0,27,2,9,3,2,18947,Team1,N
992070193,38631772,Team0,31,1,4,3,4,20157,Team1,N
1125557395,38631772,Team1,13,9,4,11,2,29860,Team1,Y
1195896640,38631772,Team1,25,1,1,9,2,26121,Team1,Y
1848503388,38631772,Team1,7,4,3,8,4,27988,Team1,Y
1316198291,38631772,Team0,50,0,2,6,5,22956,Team1,N
1260543800,38631772,Team0,10,6,5,2,4,20438,Team1,N
