match_id,start_time,winning_team,t0_avg_kd,t0_max_kd,t0_min_kd,t1_avg_kd,t1_max_kd,t1_min_kd,kd_diff,team0_won
34578791,2025-04-04 20:38:51,Team0,1.9273809492588043,4.0,0.71428573,0.56721381098032,1.0,0.2,1.3601671382784843,1
34761888,2025-04-11 03:05:53,Team0,1.9059523940086365,3.75,1.2,0.6078703751166662,1.625,0.2,1.2980820188919702,1
35225153,2025-04-27 16:58:02,Team0,5.333333333333333,11.0,1.0,0.20277777935067812,0.5,0.0,5.130555553982655,1
34161931,2025-03-22 12:56:39,Team1,1.1346230109532673,3.5,0.3125,1.719312161207199,5.0,0.5714286,-0.5846891502539318,0
35072179,2025-04-21 23:53:36,Team0,1.2490079303582509,2.5,0.8333333,0.8361111084620158,1.1666666,0.5,0.4128968218962351,1
34104720,2025-03-20 18:17:06,Team1,0.6412037052214146,1.625,0.083333336,1.9255952661236126,3.25,0.14285715,-1.284391560902198,0
34300801,2025-03-26 17:28:42,Team1,0.5626984275877476,1.1428572,0.1,2.01666667064031,4.0,1.0,-1.4539682430525622,0
35081730,2025-04-22 10:45:26,Team0,2.2111111183961234,4.5,0.6,0.6757575844724973,2.0,0.16666667,1.535353533923626,1
34075488,2025-03-19 18:44:14,Team0,1.7559523632129033,3.0,0.2857143,0.7503607521454493,1.0,0.45454547,1.0055916110674539,1
35007903,2025-04-19 19:46:37,Team1,0.8346320589383444,1.6,0.18181819,1.3998015820980072,2.25,0.5,-0.5651695231596628,0
34933679,2025-04-17 06:45:07,Team0,1.6388888756434123,3.3333333,0.25,0.6515873049696287,1.2,0.14285715,0.9873015706737837,1
33883799,2025-03-13 22:17:16,Team1,0.5861111059784889,1.1666666,0.0,2.36111111442248,5.0,0.6666667,-1.7750000084439912,0
34009388,2025-03-17 15:49:58,Team1,1.0689454227685928,1.6,0.375,1.0245670874913533,2.142857,0.4,0.044378335277239556,0
34711381,2025-04-09 05:57:25,Team1,1.1754148403803508,2.3333333,0.125,1.0113095392783482,1.625,0.46666667,0.1641053011020026,0
34469129,2025-03-31 22:16:52,Team1,0.717261920372645,1.1428572,0.2857143,4.6719576468070345,22.0,0.14285715,-3.9546957264343896,0
34898305,2025-04-15 21:45:37,Team1,0.6673280547062556,1.1428572,0.125,3.049007917443911,11.0,0.2857143,-2.3816798627376556,0
34104546,2025-03-20 18:11:43,Team1,0.4880952437718709,0.8333333,0.0,3.984126995007197,10.0,0.85714287,-3.496031751235326,0
34105219,2025-03-20 18:33:09,Team1,0.7685185087223848,1.6666666,0.11111111,2.050000006953875,4.3333335,0.33333334,-1.2814814982314902,0
34652849,2025-04-07 02:02:17,Team0,1.6481481616695721,4.5,0.22222222,0.9560185298323631,1.4444444,0.2,0.692129631837209,1
35453747,2025-05-05 21:56:08,Team1,0.7114274576306343,1.25,0.09090909,1.9773809512456257,3.5,0.71428573,-1.2659534936149914,0
34244973,2025-03-24 20:24:05,Team1,0.9930555572112402,3.0,0.125,1.9642857164144516,4.0,0.2857143,-0.9712301592032114,0
34429382,2025-03-30 17:03:34,Team1,1.3015873183806737,3.6666667,0.14285715,1.6370370512207348,3.6666667,0.22222222,-0.3354497328400612,0
34702816,2025-04-08 22:00:02,Team0,1.5277777910232544,5.0,0.5,0.9859584992130598,1.8333334,0.15384616,0.5418192918101946,1
34304722,2025-03-26 19:34:27,Team0,2.423611104488373,6.0,0.375,0.6276455086966356,1.5,0.11111111,1.795965595791737,1
34630243,2025-04-06 12:09:03,Team1,1.5624999801317851,3.3333333,0.125,0.8072390581170718,1.6666666,0.16666667,0.7552609220147134,0
34050174,2025-03-18 21:15:05,Team1,1.3277778041859467,5.3333335,0.0,1.531926413377126,4.0,0.72727275,-0.20414860919117928,0
34921997,2025-04-16 20:11:30,Team1,1.259920631845792,3.3333333,0.33333334,0.9305555721124014,1.3333334,0.25,0.3293650597333907,0
34045631,2025-03-18 18:51:31,Team0,1.7555555701255798,3.6666667,0.5,0.7939153561989466,1.6,0.2857143,0.9616402139266332,1
35154939,2025-04-25 05:59:18,Team0,3.11111111442248,8.0,0.6666667,0.4643009851376216,0.85714287,0.125,2.6468101292848587,1
35243818,2025-04-28 08:01:34,Team1,0.9550505230824152,2.2,0.33333334,2.294642855723699,9.5,0.5,-1.339592332641284,0
35338683,2025-05-01 21:42:32,Team0,1.1274410684903462,1.8,0.5,0.9236111144224802,2.0,0.25,0.20382995406786597,1
34111818,2025-03-20 22:02:51,Team0,1.0135198136170704,1.3636364,0.36363637,1.126945232351621,1.7142857,0.3529412,-0.11342541873455048,1
34073314,2025-03-19 17:32:50,Team0,1.373809536298116,2.5,0.5,0.8686688393354416,1.6,0.27272728,0.5051406969626744,1
35308258,2025-04-30 19:46:31,Team1,1.0104497571786244,2.2,0.375,1.4074074029922485,3.5,0.7777778,-0.39695764581362414,0
34973647,2025-04-18 17:44:15,Team1,1.1373256742954254,3.4,0.36363637,1.05720899750789,1.8571428,0.22222222,0.08011667678753542,0
35429368,2025-05-04 23:24:31,Team1,1.7503306940197945,8.0,0.22222222,1.1041666691501935,1.8333334,0.2,0.646164024869601,0
35306946,2025-04-30 18:57:17,Team1,0.5563973188400269,0.8,0.3,1.8785714308420818,3.2,1.125,-1.322174112002055,0
34079529,2025-03-19 20:49:48,Team1,0.5717592636744181,1.25,0.0,2.4666666785875955,7.0,1.1666666,-1.8949074149131775,0
34810705,2025-04-12 20:01:35,Team1,0.8348725413282713,2.5,0.22222222,1.7269841233889263,3.0,0.5,-0.892111582060655,0
34054601,2025-03-19 00:08:59,Team1,0.38134921466310817,1.0,0.0,4.069444437821706,7.5,1.6666666,-3.6880952231585975,0
34709322,2025-04-09 03:36:47,Team1,1.3599326734741528,3.0,0.2,0.9082167620460192,2.3333333,0.15384616,0.4517159114281336,0
34105073,2025-03-20 18:29:02,Team1,0.8968254079421362,1.8,0.14285715,2.6458333333333335,11.5,0.25,-1.7490079253911972,0
33980207,2025-03-16 17:45:23,Team0,2.8333333333333335,8.0,1.0,0.554166667163372,1.4,0.0,2.2791666661699614,1
34814528,2025-04-12 22:11:56,Team0,2.3120370308558145,7.5,0.25,0.6972934529185295,1.5555556,0.16666667,1.614743577937285,1
35280049,2025-04-29 18:08:10,Team0,1.082323248187701,1.7272727,0.33333334,1.0021645327409108,2.2857144,0.27272728,0.08015871544679021,1
34104915,2025-03-20 18:23:12,Team0,1.575396825869878,3.0,0.85714287,0.9150641063849131,2.5,0.0,0.660332719484965,1
34045792,2025-03-18 18:56:34,Team1,0.892592616379261,2.4,0.22222222,1.9236111640930176,6.3333335,0.25,-1.0310185477137566,0
34364826,2025-03-28 19:39:57,Team0,3.88888888557752,8.0,0.8333333,0.41706349576512974,1.25,0.1,3.4718253898123903,1
34666275,2025-04-07 16:19:14,Team0,5.083333333333333,14.0,0.5,0.30721501757701236,0.6666667,0.0,4.776118315756321,1
35542012,2025-05-08 23:39:25,Team0,2.2027777830759683,4.3333335,0.9,0.8352369902034601,3.0,0.09090909,1.367540792872508,1
35481505,2025-05-06 23:57:52,Team1,0.746320349474748,1.4,0.14285715,1.5444444318612416,2.6,0.5833333,-0.7981240823864936,0
34328138,2025-03-27 15:43:49,Team1,0.9698005678753058,1.625,0.06666667,1.1895262201627095,1.6363636,0.6,-0.2197256522874037,0
34469326,2025-03-31 22:26:09,Team0,1.7796296328306198,4.0,0.4,0.7167989537119865,1.1,0.22222222,1.0628306791186333,1
35218332,2025-04-27 12:14:30,Team1,0.6757936577002207,1.0,0.33333334,2.1652777890364328,6.5,0.5,-1.4894841313362122,0
35108138,2025-04-23 12:02:41,Team0,2.8055555621782937,5.5,0.5,0.48174603780110675,1.0,0.14285715,2.323809524377187,1
34104849,2025-03-20 18:20:50,Team1,1.3276098817586899,2.75,0.33333334,0.9845117727915446,2.6,0.3888889,0.3430981089671453,0
34110066,2025-03-20 21:00:58,Team0,1.9583333333333333,4.0,1.0,0.7149170289436976,1.75,0.125,1.2434163043896356,1
34104622,2025-03-20 18:14:07,Team0,2.3763888776302338,4.0,0.625,0.48011711488167447,0.90909094,0.125,1.8962717627485592,1
34289325,2025-03-26 06:36:28,Team1,0.4528619647026062,0.7777778,0.0,3.3650793929894767,10.0,0.0,-2.9122174282868705,0
35649602,2025-05-11 00:18:32,Team0,2.303703705469767,7.0,0.6,0.672619049747785,1.0,0.2857143,1.631084655721982,1
34046821,2025-03-18 19:28:55,Team1,0.3249491328994433,0.6,0.14285715,5.986111114422481,12.0,0.6666667,-5.661161981523037,0
35015187,2025-04-20 00:47:58,Team0,1.9523809552192688,5.0,0.5,0.7976190547148386,1.2857143,0.0,1.1547619005044303,1
